"panel","lineage","drawn_in_4c","cluster","n_cells","gp","color","mean_loading","proportion"
"d","gdT",FALSE,"gdT.B",5563,"GP69","#201A01FF",0.0066602990070627,0.00284042239670879
"d","gdT",FALSE,"gdT.C",1319,"GP69","#201A01FF",0.00693590900431684,0.00286286210317233
"d","gdT",FALSE,"gdT.D",4354,"GP69","#201A01FF",0.00630154057389138,0.00246098150209876
"d","gdT",FALSE,"gdT.E",636,"GP69","#201A01FF",0.00677059274287223,0.00249583118412083
"d","gdT",FALSE,"gdT.F",6349,"GP69","#201A01FF",0.00675607857054172,0.00313926364357998
"d","gdT",FALSE,"gdT.G",1411,"GP69","#201A01FF",0.00710271279329027,0.00523824181269263
"d","gdT",FALSE,"gdT.H",567,"GP69","#201A01FF",0.00643204620357684,0.00415139336352876
"d","gdT",FALSE,"gdT.I",3705,"GP69","#201A01FF",0.00702058862053398,0.0038609414049294
"d","gdT",FALSE,"gdT.K",2112,"GP69","#201A01FF",0.00611460285356052,0.00437552946691917
"d","gdT",FALSE,"gdT.Q",945,"GP69","#201A01FF",0.00688405110034229,0.00329225413746278
"d","gdT",FALSE,"gdT.R",1479,"GP69","#201A01FF",0.0160656574613641,0.00524610941723388
"d","gdT",FALSE,"gdT.S",1526,"GP69","#201A01FF",0.00875558071325419,0.00292789816574501
"d","gdT",FALSE,"gdT.T",218,"GP69","#201A01FF",0.0170997879716486,0.00546334044875634
"d","gdT",FALSE,"gdT.U",1518,"GP69","#201A01FF",0.0101460330235778,0.00441230864745896
"d","gdT",FALSE,"gdT.V",1883,"GP69","#201A01FF",0.00822585284285527,0.00375852458972181
"d","gdT",FALSE,"gdT.Z",3331,"GP69","#201A01FF",0.00778539753254251,0.00254848440267117
"d","gdT",FALSE,"gdT.P",2313,"GP69","#201A01FF",0.00774726264755265,0.00257867249963827
"d","gdT",FALSE,"gdT.A",2231,"GP71","#720055FF",9.05732512122903e-05,4.50746256657869e-05
"d","gdT",FALSE,"gdT.B",5563,"GP71","#720055FF",2.38740425832798e-09,1.01815797131056e-09
"d","gdT",FALSE,"gdT.C",1319,"GP71","#720055FF",2.39480977475102e-09,9.88480405982004e-10
"d","gdT",FALSE,"gdT.D",4354,"GP71","#720055FF",1.33007317200887e-05,5.19442100605297e-06
"d","gdT",FALSE,"gdT.E",636,"GP71","#720055FF",0.000143060201156178,5.27360195498507e-05
"d","gdT",FALSE,"gdT.F",6349,"GP71","#720055FF",1.34112609929151e-06,6.23164511928476e-07
"d","gdT",FALSE,"gdT.G",1411,"GP71","#720055FF",5.26547362037222e-06,3.88328021765424e-06
"d","gdT",FALSE,"gdT.H",567,"GP71","#720055FF",2.36233598243486e-09,1.52470700761627e-09
"d","gdT",FALSE,"gdT.I",3705,"GP71","#720055FF",2.50615509491061e-09,1.37824881874067e-09
"d","gdT",FALSE,"gdT.K",2112,"GP71","#720055FF",5.60607278516732e-06,4.0116320311645e-06
"d","gdT",FALSE,"gdT.Q",945,"GP71","#720055FF",2.50693066456815e-09,1.19892382151934e-09
"d","gdT",FALSE,"gdT.R",1479,"GP71","#720055FF",2.52449907054932e-09,8.24354582416351e-10
"d","gdT",FALSE,"gdT.S",1526,"GP71","#720055FF",7.17510326853859e-05,2.39938073635519e-05
"d","gdT",FALSE,"gdT.T",218,"GP71","#720055FF",2.44432570441051e-09,7.80956086296626e-10
"d","gdT",FALSE,"gdT.U",1518,"GP71","#720055FF",6.0858020317031e-06,2.64659467092272e-06
"d","gdT",FALSE,"gdT.V",1883,"GP71","#720055FF",2.3821923922671e-09,1.08846205430977e-09
"d","gdT",FALSE,"gdT.Z",3331,"GP71","#720055FF",1.40196187334465e-08,4.58920427945274e-09
"d","gdT",FALSE,"gdT.P",2313,"GP71","#720055FF",2.38087869282775e-09,7.92474282785432e-10
"d","gdT",FALSE,"gdT.A",2231,"GP72","#766C95FF",0.000263190290388611,0.000130979109829356
"d","gdT",FALSE,"gdT.B",5563,"GP72","#766C95FF",9.68601370336886e-05,4.13080106894639e-05
"d","gdT",FALSE,"gdT.C",1319,"GP72","#766C95FF",0.000319855925522739,0.000132023561307427
"d","gdT",FALSE,"gdT.D",4354,"GP72","#766C95FF",0.000264409117274395,0.000103261407106472
"d","gdT",FALSE,"gdT.E",636,"GP72","#766C95FF",0.00395216008217281,0.00145687752200259
"d","gdT",FALSE,"gdT.F",6349,"GP72","#766C95FF",0.000649183766381062,0.000301648208279937
"d","gdT",FALSE,"gdT.G",1411,"GP72","#766C95FF",0.00184357410146999,0.00135963359693216
"d","gdT",FALSE,"gdT.H",567,"GP72","#766C95FF",0.00393969801508496,0.00254277343111062
"d","gdT",FALSE,"gdT.I",3705,"GP72","#766C95FF",0.000996366311496802,0.000547947209908191
"d","gdT",FALSE,"gdT.K",2112,"GP72","#766C95FF",0.000282322597483161,0.000202026341538341
"d","gdT",FALSE,"gdT.Q",945,"GP72","#766C95FF",0.0181060088533428,0.00865908484575186
"d","gdT",FALSE,"gdT.R",1479,"GP72","#766C95FF",0.300944930912351,0.0982711127711314
"d","gdT",FALSE,"gdT.S",1526,"GP72","#766C95FF",0.155075961124372,0.0518579677347795
"d","gdT",FALSE,"gdT.T",218,"GP72","#766C95FF",0.265368289862601,0.0847845197979887
"d","gdT",FALSE,"gdT.U",1518,"GP72","#766C95FF",0.0625814951563009,0.0272154517541366
"d","gdT",FALSE,"gdT.V",1883,"GP72","#766C95FF",0.0210175325533178,0.00960324897928807
"d","gdT",FALSE,"gdT.Z",3331,"GP72","#766C95FF",0.0223081238372827,0.00730237671416702
"d","gdT",FALSE,"gdT.P",2313,"GP72","#766C95FF",0.0303809348346517,0.0101122789732922
"d","gdT",FALSE,"gdT.A",2231,"GP73","#02AD24FF",0.00201568919083005,0.00100312658007918
"d","gdT",FALSE,"gdT.B",5563,"GP73","#02AD24FF",0.00198727707468479,0.000847515450194483
"d","gdT",FALSE,"gdT.C",1319,"GP73","#02AD24FF",0.00195686126429182,0.000807713012269936
"d","gdT",FALSE,"gdT.D",4354,"GP73","#02AD24FF",0.00193846881819301,0.000757042797396812
"d","gdT",FALSE,"gdT.E",636,"GP73","#02AD24FF",0.00208337882858656,0.000767992116229044
"d","gdT",FALSE,"gdT.F",6349,"GP73","#02AD24FF",0.00196889594724945,0.000914862579032522
"d","gdT",FALSE,"gdT.G",1411,"GP73","#02AD24FF",0.00200892817151187,0.00148158201703589
"d","gdT",FALSE,"gdT.H",567,"GP73","#02AD24FF",0.00197000869050112,0.0012714897786792
"d","gdT",FALSE,"gdT.I",3705,"GP73","#02AD24FF",0.00201675073832619,0.00110910307523948
"d","gdT",FALSE,"gdT.K",2112,"GP73","#02AD24FF",0.00192033452285233,0.00137416615474704
"d","gdT",FALSE,"gdT.Q",945,"GP73","#02AD24FF",0.00178314262521381,0.000852776744387402
"d","gdT",FALSE,"gdT.R",1479,"GP73","#02AD24FF",0.00184065074014846,0.000601049487389695
"d","gdT",FALSE,"gdT.S",1526,"GP73","#02AD24FF",0.00237778027380074,0.000795138407172345
"d","gdT",FALSE,"gdT.T",218,"GP73","#02AD24FF",0.00205312792577192,0.000655969352481948
"d","gdT",FALSE,"gdT.U",1518,"GP73","#02AD24FF",0.00260182049958686,0.00113148016202838
"d","gdT",FALSE,"gdT.V",1883,"GP73","#02AD24FF",0.00241457878844055,0.00110325992010141
"d","gdT",FALSE,"gdT.Z",3331,"GP73","#02AD24FF",0.00215376148650166,0.000705015708251296
"d","gdT",FALSE,"gdT.P",2313,"GP73","#02AD24FF",0.00190444543937346,0.000633893712526351
"d","gdT",FALSE,"gdT.A",2231,"GP79","#C8FF00FF",0.0300772228370397,0.0149682112798228
"d","gdT",FALSE,"gdT.B",5563,"GP79","#C8FF00FF",0.0328361515026981,0.0140036566002642
"d","gdT",FALSE,"gdT.C",1319,"GP79","#C8FF00FF",0.0276307130234439,0.0114048383779566
"d","gdT",FALSE,"gdT.D",4354,"GP79","#C8FF00FF",0.0306841808132918,0.0119832921018444
"d","gdT",FALSE,"gdT.E",636,"GP79","#C8FF00FF",0.0337132677907905,0.0124276600685298
"d","gdT",FALSE,"gdT.F",6349,"GP79","#C8FF00FF",0.0307501816520721,0.0142883073791858
"d","gdT",FALSE,"gdT.G",1411,"GP79","#C8FF00FF",0.0296159700906536,0.021841740947046
"d","gdT",FALSE,"gdT.H",567,"GP79","#C8FF00FF",0.0488859592628384,0.0315521438170994
"d","gdT",FALSE,"gdT.I",3705,"GP79","#C8FF00FF",0.0315769766700936,0.0173656175084051
"d","gdT",FALSE,"gdT.K",2112,"GP79","#C8FF00FF",0.028857880064357,0.0206503198324463
"d","gdT",FALSE,"gdT.Q",945,"GP79","#C8FF00FF",0.118199583608754,0.0565282073752979
"d","gdT",FALSE,"gdT.R",1479,"GP79","#C8FF00FF",0.0371110527803468,0.0121183116185965
"d","gdT",FALSE,"gdT.S",1526,"GP79","#C8FF00FF",0.222297818426903,0.0743372023098326
"d","gdT",FALSE,"gdT.T",218,"GP79","#C8FF00FF",0.0514700388152785,0.0164445515596332
"d","gdT",FALSE,"gdT.U",1518,"GP79","#C8FF00FF",0.149847999777668,0.0651659248187901
"d","gdT",FALSE,"gdT.V",1883,"GP79","#C8FF00FF",0.0969433141363533,0.044294960893579
"d","gdT",FALSE,"gdT.Z",3331,"GP79","#C8FF00FF",0.0450035407758346,0.01473153056768
"d","gdT",FALSE,"gdT.P",2313,"GP79","#C8FF00FF",0.039406960701782,0.0131165871713556
"d","gdT",FALSE,"gdT.A",2231,"GP81","#886C00FF",1.58883031297287e-08,7.90696266780245e-09
"d","gdT",FALSE,"gdT.B",5563,"GP81","#886C00FF",7.59007330321733e-06,3.23694389399912e-06
"d","gdT",FALSE,"gdT.C",1319,"GP81","#886C00FF",1.62981455864514e-08,6.72721388391869e-09
"d","gdT",FALSE,"gdT.D",4354,"GP81","#886C00FF",1.46460694135703e-05,5.71982445921042e-06
"d","gdT",FALSE,"gdT.E",636,"GP81","#886C00FF",0.000112471431936812,4.14601376587208e-05
"d","gdT",FALSE,"gdT.F",6349,"GP81","#886C00FF",5.12192101612577e-06,2.37993982209159e-06
"d","gdT",FALSE,"gdT.G",1411,"GP81","#886C00FF",0.000239755574359039,0.000176819436598938
"d","gdT",FALSE,"gdT.H",567,"GP81","#886C00FF",1.76011628803743e-08,1.13602030301556e-08
"d","gdT",FALSE,"gdT.I",3705,"GP81","#886C00FF",1.7480384617049e-08,9.61325956981114e-09
"d","gdT",FALSE,"gdT.K",2112,"GP81","#886C00FF",1.72383377844156e-08,1.23355280371964e-08
"d","gdT",FALSE,"gdT.Q",945,"GP81","#886C00FF",0.000813957711546372,0.000389270155682754
"d","gdT",FALSE,"gdT.R",1479,"GP81","#886C00FF",0.00103846725041686,0.000339103011190322
"d","gdT",FALSE,"gdT.S",1526,"GP81","#886C00FF",0.0103001115512311,0.00344439491856501
"d","gdT",FALSE,"gdT.T",218,"GP81","#886C00FF",0.00219662230249366,0.000701815455007476
"d","gdT",FALSE,"gdT.U",1518,"GP81","#886C00FF",0.000604638963699689,0.000262945500169681
"d","gdT",FALSE,"gdT.V",1883,"GP81","#886C00FF",9.0871979589691e-05,4.15208703984058e-05
"d","gdT",FALSE,"gdT.Z",3331,"GP81","#886C00FF",0.000300637729408182,9.8411232188039e-05
"d","gdT",FALSE,"gdT.P",2313,"GP81","#886C00FF",0.00107434486417696,0.00035759515101194
"d","gdT",FALSE,"gdT.A",2231,"GP85","#FFB79FFF",1.52720176057543e-08,7.60026241221287e-09
"d","gdT",FALSE,"gdT.B",5563,"GP85","#FFB79FFF",1.42008412555376e-05,6.05624274699407e-06
"d","gdT",FALSE,"gdT.C",1319,"GP85","#FFB79FFF",0.000123085640381952,5.08047633085832e-05
"d","gdT",FALSE,"gdT.D",4354,"GP85","#FFB79FFF",0.0001515851737879,5.91995408599072e-05
"d","gdT",FALSE,"gdT.E",636,"GP85","#FFB79FFF",0.00146015848090331,0.000538255542579127
"d","gdT",FALSE,"gdT.F",6349,"GP85","#FFB79FFF",4.87939948183111e-05,2.26725033403322e-05
"d","gdT",FALSE,"gdT.G",1411,"GP85","#FFB79FFF",0.000286055497827885,0.000210965572321628
"d","gdT",FALSE,"gdT.H",567,"GP85","#FFB79FFF",1.32370460067177e-08,8.54349972089036e-09
"d","gdT",FALSE,"gdT.I",3705,"GP85","#FFB79FFF",0.000256603050825273,0.000141117703530555
"d","gdT",FALSE,"gdT.K",2112,"GP85","#FFB79FFF",8.56053034327223e-05,6.12580304338692e-05
"d","gdT",FALSE,"gdT.Q",945,"GP85","#FFB79FFF",1.57193989723068e-05,7.51770368212867e-06
"d","gdT",FALSE,"gdT.R",1479,"GP85","#FFB79FFF",0.00123887181659438,0.000404543487834924
"d","gdT",FALSE,"gdT.S",1526,"GP85","#FFB79FFF",0.000221427404769023,7.40461328039017e-05
"d","gdT",FALSE,"gdT.T",218,"GP85","#FFB79FFF",0.00089491681478987,0.000285923734295421
"d","gdT",FALSE,"gdT.U",1518,"GP85","#FFB79FFF",0.000595191485404055,0.000258836979126665
"d","gdT",FALSE,"gdT.V",1883,"GP85","#FFB79FFF",7.48694891870882e-05,3.42090749136118e-05
"d","gdT",FALSE,"gdT.Z",3331,"GP85","#FFB79FFF",0.120548631310942,0.0394605805773111
"d","gdT",FALSE,"gdT.P",2313,"GP85","#FFB79FFF",0.103722060775366,0.0345238360818628
"d","gdT",FALSE,"gdT.A",2231,"GP93","#858567FF",6.65214531134444e-06,3.31050233672724e-06
"d","gdT",FALSE,"gdT.B",5563,"GP93","#858567FF",1.80217999009687e-05,7.68576966491047e-06
"d","gdT",FALSE,"gdT.C",1319,"GP93","#858567FF",2.12680801450083e-08,8.77860142289644e-09
"d","gdT",FALSE,"gdT.D",4354,"GP93","#858567FF",0.000103565888903277,4.04462581571522e-05
"d","gdT",FALSE,"gdT.E",636,"GP93","#858567FF",0.000808473486990008,0.00029802609859954
"d","gdT",FALSE,"gdT.F",6349,"GP93","#858567FF",0.000255862832198984,0.000118888624292786
"d","gdT",FALSE,"gdT.G",1411,"GP93","#858567FF",0.000231211497199056,0.000170518190366291
"d","gdT",FALSE,"gdT.H",567,"GP93","#858567FF",2.12362522918241e-08,1.37063749295637e-08
"d","gdT",FALSE,"gdT.I",3705,"GP93","#858567FF",0.000190299270094268,0.0001046542349862
"d","gdT",FALSE,"gdT.K",2112,"GP93","#858567FF",1.97892130047885e-08,1.41609008308973e-08
"d","gdT",FALSE,"gdT.Q",945,"GP93","#858567FF",1.96507528234593e-08,9.39784893288713e-09
"d","gdT",FALSE,"gdT.R",1479,"GP93","#858567FF",0.000742891441740778,0.000242585141496464
"d","gdT",FALSE,"gdT.S",1526,"GP93","#858567FF",8.06098002615618e-05,2.69562115930946e-05
"d","gdT",FALSE,"gdT.T",218,"GP93","#858567FF",0.00053151680744521,0.000169818320444899
"d","gdT",FALSE,"gdT.U",1518,"GP93","#858567FF",0.000938680980773824,0.000408213752020009
"d","gdT",FALSE,"gdT.V",1883,"GP93","#858567FF",2.16873090817007e-05,9.9092806576607e-06
"d","gdT",FALSE,"gdT.Z",3331,"GP93","#858567FF",0.31710190240454,0.103800640745369
"d","gdT",FALSE,"gdT.P",2313,"GP93","#858567FF",0.0461321640666992,0.0153550677496622
"d","gdT",FALSE,"gdT.A",2231,"GP100","#A10300FF",0.0106252890066736,0.00528777446052004
"d","gdT",FALSE,"gdT.B",5563,"GP100","#A10300FF",0.134071667620908,0.0571776382818093
"d","gdT",FALSE,"gdT.C",1319,"GP100","#A10300FF",0.164504432453507,0.0679007618441796
"d","gdT",FALSE,"gdT.D",4354,"GP100","#A10300FF",0.0883726385955363,0.0345127395951957
"d","gdT",FALSE,"gdT.E",636,"GP100","#A10300FF",0.100248230095513,0.0369543211838732
"d","gdT",FALSE,"gdT.F",6349,"GP100","#A10300FF",0.395655774705905,0.183844485515971
"d","gdT",FALSE,"gdT.G",1411,"GP100","#A10300FF",0.00236783482451649,0.00174627522529829
"d","gdT",FALSE,"gdT.H",567,"GP100","#A10300FF",0.000106385112449309,6.86634448544107e-05
"d","gdT",FALSE,"gdT.I",3705,"GP100","#A10300FF",0.0295197855807765,0.0162342744424739
"d","gdT",FALSE,"gdT.K",2112,"GP100","#A10300FF",0.00260987661805359,0.00186759341870703
"d","gdT",FALSE,"gdT.Q",945,"GP100","#A10300FF",1.31977696381278e-06,6.31175031432385e-07
"d","gdT",FALSE,"gdT.R",1479,"GP100","#A10300FF",9.65813423695208e-05,3.15378496617598e-05
"d","gdT",FALSE,"gdT.S",1526,"GP100","#A10300FF",0.000580520764540021,0.000194128263714205
"d","gdT",FALSE,"gdT.T",218,"GP100","#A10300FF",0.00431493989209681,0.00137861274569781
"d","gdT",FALSE,"gdT.U",1518,"GP100","#A10300FF",0.000110493544649026,4.8051452366688e-05
"d","gdT",FALSE,"gdT.V",1883,"GP100","#A10300FF",1.93427752759544e-05,8.83802541778789e-06
"d","gdT",FALSE,"gdT.Z",3331,"GP100","#A10300FF",0.00549049288501047,0.00179726666775057
"d","gdT",FALSE,"gdT.P",2313,"GP100","#A10300FF",0.114853602119694,0.0382289640540341
"d","gdT",FALSE,"gdT.A",2231,"GP101","#14F9FFFF",0.0368833623751982,0.0183553502839483
"d","gdT",FALSE,"gdT.B",5563,"GP101","#14F9FFFF",0.0389815970086879,0.0166245090626621
"d","gdT",FALSE,"gdT.C",1319,"GP101","#14F9FFFF",0.0470766368904363,0.0194313275469088
"d","gdT",FALSE,"gdT.D",4354,"GP101","#14F9FFFF",0.0439075904943987,0.017147516030626
"d","gdT",FALSE,"gdT.E",636,"GP101","#14F9FFFF",0.0503288810525548,0.0185526431087017
"d","gdT",FALSE,"gdT.F",6349,"GP101","#14F9FFFF",0.0401443614057312,0.018653384939193
"d","gdT",FALSE,"gdT.G",1411,"GP101","#14F9FFFF",0.0435792206569608,0.0321396207974928
"d","gdT",FALSE,"gdT.H",567,"GP101","#14F9FFFF",0.0516252189871626,0.0333201262414509
"d","gdT",FALSE,"gdT.I",3705,"GP101","#14F9FFFF",0.0519047529156935,0.0285447874069552
"d","gdT",FALSE,"gdT.K",2112,"GP101","#14F9FFFF",0.119854338253406,0.0857661897796849
"d","gdT",FALSE,"gdT.Q",945,"GP101","#14F9FFFF",0.0288294336618124,0.0137874953091344
"d","gdT",FALSE,"gdT.R",1479,"GP101","#14F9FFFF",0.043058423935529,0.0140603771643123
"d","gdT",FALSE,"gdT.S",1526,"GP101","#14F9FFFF",0.053484036949717,0.0178852572787845
"d","gdT",FALSE,"gdT.T",218,"GP101","#14F9FFFF",0.0514991399673167,0.0164538493065584
"d","gdT",FALSE,"gdT.U",1518,"GP101","#14F9FFFF",0.0484446329047839,0.0210676105815963
"d","gdT",FALSE,"gdT.V",1883,"GP101","#14F9FFFF",0.034863030480717,0.0159294798773124
"d","gdT",FALSE,"gdT.Z",3331,"GP101","#14F9FFFF",0.0417288306665155,0.0136595817555628
"d","gdT",FALSE,"gdT.P",2313,"GP101","#14F9FFFF",0.0489344334335809,0.0162878017076673
"d","gdT",FALSE,"gdT.A",2231,"GP107","#00479EFF",1.39588828931005e-08,6.94676863972046e-09
"d","gdT",FALSE,"gdT.B",5563,"GP107","#00479EFF",2.42105314530987e-05,1.03250823578163e-05
"d","gdT",FALSE,"gdT.C",1319,"GP107","#00479EFF",1.42687157327808e-08,5.88954749938221e-09
"d","gdT",FALSE,"gdT.D",4354,"GP107","#00479EFF",0.000121700621947812,4.75285330460908e-05
"d","gdT",FALSE,"gdT.E",636,"GP107","#00479EFF",0.000732192728577598,0.000269906862540849
"d","gdT",FALSE,"gdT.F",6349,"GP107","#00479EFF",5.35450531856376e-05,2.48801189927177e-05
"d","gdT",FALSE,"gdT.G",1411,"GP107","#00479EFF",1.41005819001508e-08,1.03991615376089e-08
"d","gdT",FALSE,"gdT.H",567,"GP107","#00479EFF",1.46303288694338e-08,9.44275713396391e-09
"d","gdT",FALSE,"gdT.I",3705,"GP107","#00479EFF",0.000143954764224303,7.91672806472155e-05
"d","gdT",FALSE,"gdT.K",2112,"GP107","#00479EFF",0.000253173559478535,0.000181167672909139
"d","gdT",FALSE,"gdT.Q",945,"GP107","#00479EFF",1.39805515866666e-08,6.68611085744647e-09
"d","gdT",FALSE,"gdT.R",1479,"GP107","#00479EFF",0.000193836507507994,6.32957306532209e-05
"d","gdT",FALSE,"gdT.S",1526,"GP107","#00479EFF",1.73712988172622e-08,5.80902576418221e-09
"d","gdT",FALSE,"gdT.T",218,"GP107","#00479EFF",1.47916718343014e-08,4.72590298611042e-09
"d","gdT",FALSE,"gdT.U",1518,"GP107","#00479EFF",0.00051369471857599,0.000223395650660673
"d","gdT",FALSE,"gdT.V",1883,"GP107","#00479EFF",6.89833368597184e-06,3.15195971556328e-06
"d","gdT",FALSE,"gdT.Z",3331,"GP107","#00479EFF",0.149460054449048,0.0489244917801123
"d","gdT",FALSE,"gdT.P",2313,"GP107","#00479EFF",0.0577879890279651,0.0192347032616593
"d","gdT",FALSE,"gdT.A",2231,"GP110","#DC5E93FF",5.48210982333398e-09,2.72822323189368e-09
"d","gdT",FALSE,"gdT.B",5563,"GP110","#DC5E93FF",5.9197023785274e-09,2.52457963223411e-09
"d","gdT",FALSE,"gdT.C",1319,"GP110","#DC5E93FF",3.11026271737259e-05,1.28379038117915e-05
"d","gdT",FALSE,"gdT.D",4354,"GP110","#DC5E93FF",2.41585635639828e-06,9.43480048268962e-07
"d","gdT",FALSE,"gdT.E",636,"GP110","#DC5E93FF",0.000105247621009687,3.87972374866357e-05
"d","gdT",FALSE,"gdT.F",6349,"GP110","#DC5E93FF",1.41885225025198e-05,6.59280563172985e-06
"d","gdT",FALSE,"gdT.G",1411,"GP110","#DC5E93FF",0.000195676115250593,0.000144310890568348
"d","gdT",FALSE,"gdT.H",567,"GP110","#DC5E93FF",5.94789543749608e-09,3.83891111236934e-09
"d","gdT",FALSE,"gdT.I",3705,"GP110","#DC5E93FF",1.23875597226002e-05,6.81248322955936e-06
"d","gdT",FALSE,"gdT.K",2112,"GP110","#DC5E93FF",6.24121911874864e-09,4.46613440277356e-09
"d","gdT",FALSE,"gdT.Q",945,"GP110","#DC5E93FF",8.25524115411746e-05,3.9480171557769e-05
"d","gdT",FALSE,"gdT.R",1479,"GP110","#DC5E93FF",0.000405258154141908,0.000132333745068791
"d","gdT",FALSE,"gdT.S",1526,"GP110","#DC5E93FF",6.21384577544286e-05,2.07793272016786e-05
"d","gdT",FALSE,"gdT.T",218,"GP110","#DC5E93FF",0.000338976021428657,0.000108302010065867
"d","gdT",FALSE,"gdT.U",1518,"GP110","#DC5E93FF",1.17636364032653e-05,5.11577229317823e-06
"d","gdT",FALSE,"gdT.V",1883,"GP110","#DC5E93FF",1.11628618617481e-05,5.10049129258245e-06
"d","gdT",FALSE,"gdT.Z",3331,"GP110","#DC5E93FF",0.000292804781196764,9.58471824705662e-05
"d","gdT",FALSE,"gdT.P",2313,"GP110","#DC5E93FF",0.000284468682474468,9.46852587651681e-05
"d","gdT",FALSE,"gdT.A",2231,"GP113","#93D4FFFF",2.37401878402169e-05,1.18145265385818e-05
"d","gdT",FALSE,"gdT.B",5563,"GP113","#93D4FFFF",1.84138185088342e-07,7.85295411601799e-08
"d","gdT",FALSE,"gdT.C",1319,"GP113","#93D4FFFF",6.20028196319094e-09,2.55922507783111e-09
"d","gdT",FALSE,"gdT.D",4354,"GP113","#93D4FFFF",6.63144641797372e-09,2.5898217706332e-09
"d","gdT",FALSE,"gdT.E",636,"GP113","#93D4FFFF",6.53094011646281e-09,2.4074884760206e-09
"d","gdT",FALSE,"gdT.F",6349,"GP113","#93D4FFFF",6.26655862574741e-09,2.91180445265218e-09
"d","gdT",FALSE,"gdT.G",1411,"GP113","#93D4FFFF",6.45410064682793e-09,4.759891164891e-09
"d","gdT",FALSE,"gdT.H",567,"GP113","#93D4FFFF",6.28694527638246e-09,4.05774182448016e-09
"d","gdT",FALSE,"gdT.I",3705,"GP113","#93D4FFFF",6.27698529606905e-09,3.45200007259259e-09
"d","gdT",FALSE,"gdT.K",2112,"GP113","#93D4FFFF",6.29523624641135e-09,4.50478834963928e-09
"d","gdT",FALSE,"gdT.Q",945,"GP113","#93D4FFFF",6.03918837933774e-09,2.88820385540183e-09
"d","gdT",FALSE,"gdT.R",1479,"GP113","#93D4FFFF",5.98801642662101e-09,1.95533792761322e-09
"d","gdT",FALSE,"gdT.S",1526,"GP113","#93D4FFFF",2.65292339015341e-05,8.87147270098689e-06
"d","gdT",FALSE,"gdT.T",218,"GP113","#93D4FFFF",6.1055617851345e-09,1.9507120625362e-09
"d","gdT",FALSE,"gdT.U",1518,"GP113","#93D4FFFF",6.95827474523568e-09,3.02601575989866e-09
"d","gdT",FALSE,"gdT.V",1883,"GP113","#93D4FFFF",6.48467702287274e-09,2.96295332684449e-09
"d","gdT",FALSE,"gdT.Z",3331,"GP113","#93D4FFFF",6.50228636628577e-09,2.1284687540893e-09
"d","gdT",FALSE,"gdT.P",2313,"GP113","#93D4FFFF",6.19538463919315e-09,2.06213068028815e-09
"d","gdT",FALSE,"gdT.A",2231,"GP117","#004CFFFF",1.4279503221391e-09,7.10632834509819e-10
"d","gdT",FALSE,"gdT.B",5563,"GP117","#004CFFFF",0.00100989915472511,0.000430692402016281
"d","gdT",FALSE,"gdT.C",1319,"GP117","#004CFFFF",0.00297749848625492,0.00122899068791802
"d","gdT",FALSE,"gdT.D",4354,"GP117","#004CFFFF",0.000345634328920544,0.000134982815708271
"d","gdT",FALSE,"gdT.E",636,"GP117","#004CFFFF",0.00140458240612202,0.000517768636070652
"d","gdT",FALSE,"gdT.F",6349,"GP117","#004CFFFF",0.00221203929036408,0.00102784099532069
"d","gdT",FALSE,"gdT.G",1411,"GP117","#004CFFFF",0.00102728828434039,0.000757623826463115
"d","gdT",FALSE,"gdT.H",567,"GP117","#004CFFFF",1.44235004964385e-09,9.30926525472885e-10
"d","gdT",FALSE,"gdT.I",3705,"GP117","#004CFFFF",9.6408177063194e-05,5.30192470626117e-05
"d","gdT",FALSE,"gdT.K",2112,"GP117","#004CFFFF",0.00366870568790789,0.0026252775899497
"d","gdT",FALSE,"gdT.Q",945,"GP117","#004CFFFF",0.000211314205615172,0.000101059689650854
"d","gdT",FALSE,"gdT.R",1479,"GP117","#004CFFFF",0.000249071635445799,8.13323111998618e-05
"d","gdT",FALSE,"gdT.S",1526,"GP117","#004CFFFF",1.41533379780554e-09,4.73292790761284e-10
"d","gdT",FALSE,"gdT.T",218,"GP117","#004CFFFF",1.41620415242742e-09,4.52473764147351e-10
"d","gdT",FALSE,"gdT.U",1518,"GP117","#004CFFFF",0.00136626407203745,0.000594161162865757
"d","gdT",FALSE,"gdT.V",1883,"GP117","#004CFFFF",0.00108830379003952,0.000497263521982868
"d","gdT",FALSE,"gdT.Z",3331,"GP117","#004CFFFF",1.44027685017326e-09,4.71462513359445e-10
"d","gdT",FALSE,"gdT.P",2313,"GP117","#004CFFFF",0.00544853055010153,0.0018135406700616
"d","gdT",FALSE,"gdT.A",2231,"GP121","#004250FF",0.0347232125692398,0.0172803315275012
"d","gdT",FALSE,"gdT.B",5563,"GP121","#004250FF",0.0655463625037056,0.0279536032662934
"d","gdT",FALSE,"gdT.C",1319,"GP121","#004250FF",0.0670592336163639,0.0276793335190212
"d","gdT",FALSE,"gdT.D",4354,"GP121","#004250FF",0.167210457967268,0.0653017844112355
"d","gdT",FALSE,"gdT.E",636,"GP121","#004250FF",0.305590767716391,0.112649364185866
"d","gdT",FALSE,"gdT.F",6349,"GP121","#004250FF",0.0495509337994129,0.0230242208342853
"d","gdT",FALSE,"gdT.G",1411,"GP121","#004250FF",0.0234725464445145,0.0173109736820806
