"gp","CD4.A","CD4.B","CD4.C","CD4.D","CD4.E","CD4.F","CD4.G","CD4.H","CD4.I","CD4.P","CD4.Q","CD4.R","CD4.S","CD4.T","CD4.wN","CD4.wZ","CD4.X","CD4.Y","CD8.A","CD8.B","CD8.C","CD8.D","CD8.E","CD8.F","CD8.G","CD8.H","CD8.I","CD8.J","CD8.K","CD8.P","CD8.Q","CD8.R","CD8.T","CD8.wV","CD8.wY","CD8aa.A","CD8aa.B","CD8aa.C","CD8aa.D","CD8aa.E","CD8aa.P","DN.A","DN.B","DN.C","DN.D","DN.E","DN.H","DN.I","DN.J","DN.P","gdT.A","gdT.B","gdT.C","gdT.D","gdT.E","gdT.F","gdT.G","gdT.H","gdT.I","gdT.K","gdT.P","gdT.Q","gdT.R","gdT.S","gdT.T","gdT.U","gdT.V","gdT.Z","Treg.A","Treg.B","Treg.C","Treg.D","Treg.E","Treg.F","Treg.P","Tz.A","Tz.B","Tz.C","Tz.D","Tz.P"
"GP93",-0.00470986798134438,-0.00469810074389664,-0.00470697703784138,-0.00471048339026578,-0.00471048415184312,-0.00471048331594743,-0.00468925389383745,-0.00468782713796405,-0.0046024620062609,-0.00471048379603618,-0.00463794581730317,-0.00471048330328565,-0.00471048283481502,-0.00424244035731146,-0.00471048344192352,-0.00471048150886013,-0.00455286442838807,-0.00467946908606533,-0.00470860435825846,-0.00470069243367244,-0.0047104835015351,-0.0046982888542879,-0.00471048178486988,-0.00471048172890922,-0.00471048111258165,-0.00469846901139558,-0.00471048283364175,-0.00471048266055269,-0.00471048194518321,-0.00459049703043298,-0.00463751208557173,-0.00461002013275246,-0.00414969989132393,-0.00471048127981194,-0.00471048284655743,-0.0045884659263799,-0.00448954340202052,-0.00471048183900933,-0.00471048288015428,-0.00463946941040052,-0.00443466938383354,-0.00451076780028018,-0.00467620413323247,-0.00471048070729979,-0.00470529391009875,-5.14845334324901e-05,-0.00362930083118364,-0.00471048106273741,-0.00471048058313938,-0.004035330437611,-0.00470385120682348,-0.00469248155223385,-0.00471048208405468,-0.00460693746323154,-0.00390202986514481,-0.00445464051993584,-0.00447929185493577,-0.00471048211588253,-0.00452020408204055,-0.00471048356292182,0.0414216607145644,-0.004710483701382,-0.00396761191039404,-0.00462989355187326,-0.00417898654468961,-0.003771822371361,-0.00468881604305312,0.312391399052405,-0.00470400650713578,-0.00470574667640032,-0.00471048382388402,-0.00467639436791351,-0.00466725785913842,-0.00470024658323646,-0.00471048403437085,-0.00468057091219948,-0.00471048153140718,-0.00471048282717289,-0.0042957889321481,-0.00471048271666344
"GP100",-0.0223657985252441,-0.0223577072862574,-0.0223407459126066,-0.0223662223144058,-0.022366301351772,-0.0221658025690608,-0.0223524749081778,-0.0221943143201625,-0.0219797751566612,-0.0211110413052178,-0.0211329915116877,-0.0222709237026329,-0.0223660655638015,-0.022018521845353,-0.0223661106592719,-0.00936090824835045,-0.0222415989797575,-0.0212337016763132,-0.022334893237128,-0.0223545735480187,-0.0215496691633491,-0.0216887966995247,-0.0222779205668664,-0.0223660831936031,-0.0221184515979817,-0.0213838374393951,-0.0218004416009913,-0.0221131329089364,-0.02206937511009,-0.0206562926848911,-0.0182301129153896,-0.0138827148996229,0.0778326880975629,-0.0202484450661703,-0.0223661215212105,0.0937242515020172,-0.0181992892140478,0.100447724612583,0.082571363914464,-0.0139138665240105,0.0923620740835488,-0.021562193738088,-0.0200271837794417,-0.021216517449086,-0.0180478697176001,-0.0111373044264706,0.0270057564717491,-0.015516440736704,-0.0212315590197149,0.0234701332082481,-0.0117419737002554,0.111704404913979,0.142137169746578,0.0660053758886072,0.0778809673885837,0.373288511998976,-0.0199994278824126,-0.0222608775944798,0.00715252287384745,-0.0197573860888755,0.0924863394127651,-0.0223659429299652,-0.0222706813645595,-0.021786741942389,-0.0180523228148322,-0.02225676916228,-0.0223479199316531,-0.0168767698219186,-0.0223286894469991,-0.0223113985164142,-0.02236615555917,-0.0220265281752445,-0.0222333665840289,-0.022350163678719,-0.0223660395864052,-0.0218875382947604,-0.0211389219378224,-0.0223202491497504,-0.0223573456604456,-0.021781981695062
"GP101",-0.0113179990666273,-0.00117368369555398,0.00659092315054829,-0.00426473725599741,0.0571489073002456,0.0431198358162711,-0.0205807360318409,0.0172129142003647,0.00158560353440292,-0.00265842053628311,-0.00632779638933621,-0.0169829828960219,-0.0141030341486521,-0.00626544120084497,-0.0163097747776894,-0.00920614020075312,-0.0106551748587454,-0.0018429870489027,-0.00694109737883091,-0.00679333654832259,0.0364181377083993,0.016096690915978,-0.014776161793204,-0.0176532504763649,-0.0208107127071938,-0.0055694996550161,-0.00461351834414544,-0.00551552114275074,-0.0136142520580724,0.00342353906386721,-0.00507095539935853,0.00253712542581393,-0.00089244691566899,-0.0105137977614093,-0.0180078753731184,-0.00931180183334507,0.0126668450876244,-0.00906299291185127,-0.00434659156942926,-0.0093491686087637,-0.00111675275624359,0.108412359655455,0.0312849123525106,-0.00729701383675237,-0.0081144324221393,-0.00517927179428183,0.0142030531383043,-0.00240747419225264,-0.00840488037389538,0.0197240467774635,-0.0138702030381235,-0.0117719684046338,-0.00367692852288541,-0.00684597491892296,-0.000424684360766869,-0.0106092040075905,-0.00717434475636094,0.000871653573840926,0.00115118750237185,0.069100772840084,-0.00181913197974076,-0.0219241317515093,-0.00769514147779265,0.0027304715363953,0.000745574553994981,-0.0023089325085378,-0.0158905349326047,-0.00902473474680623,0.00579013194958813,0.0112119869228003,0.0133963554558281,0.000967018356104653,-0.00472153070186757,-0.019577512076593,-0.0148050152651911,-0.0063874619213908,-0.0159333794989606,0.00922265160090898,0.00690824318883824,-0.00100841277806655
"GP107",-0.00267086647646771,-0.00263299731066348,-0.00264404334348795,-0.00264015558087761,-0.00263288014509461,-0.00264244859922718,-0.00266733030988638,-0.0025786008379303,-0.00255660959659374,-0.00267084721250033,-0.00250004595957406,-0.00267086669151685,-0.00267086723449393,-0.00262087515269894,-0.00267086743289704,-0.0026708659150102,-0.00267086392215626,-0.00267086183654747,-0.00267064307646802,-0.0026543686226976,-0.00267086602839599,-0.00267086708791481,-0.00267086730936719,-0.00267086723573761,-0.00267086752951495,-0.00267086671728538,-0.00267086712488019,-0.00267086675761223,-0.00267086640857973,-0.00263200946225519,-0.00255453496492378,-0.00267086696618446,-0.00251245093089367,-0.00250707984773002,-0.00267086750306195,-0.00259611038475017,-0.00265739999708777,-0.0026708669124425,-0.00267086599818731,-0.00246404661651348,-0.00267086649999023,-0.00259639033044138,-0.00249913075119013,-0.00267086757551405,-0.0026117283113902,-0.00181110465909704,-0.00264882178750123,-0.00267086728091939,-0.00267086726768881,-0.00153610127250358,-0.00267086735335046,-0.00264667078078025,-0.00267086704351762,-0.00254918069028554,-0.00193868858365575,-0.00261733625904771,-0.00267086721165145,-0.00267086668190448,-0.00252692654800905,-0.00241770775275482,0.0551171077157317,-0.00267086733168176,-0.00247704480472536,-0.00267086394093453,-0.00267086652056152,-0.00215718659365736,-0.00266398297854738,0.146789173136815,-0.00263377326717348,-0.0026241147014357,-0.00267086615919688,-0.00265683857428942,-0.00255686446720988,-0.00250041592739833,-0.00262393515267583,-0.00262860368903254,-0.00267086713545608,-0.00263072736697743,-0.00250806434888326,-0.00267086621140848
"GP110",-0.000762820452072305,-0.000749507762896251,-0.000794489959090551,-0.000826695522206266,-0.000724016261606871,-0.000430421081870328,0.000238900079940768,0.0223485841525263,0.0282515433214859,-7.21083407166856e-05,-0.000681932949397068,-0.000741135221275359,-0.000826695780737692,-0.000802773041200629,-0.000826695904337326,-0.000826696190151992,-0.000693701790525647,0.00109567063027484,-0.000789498935964922,-0.000795807894177876,-0.000680177892950658,-0.000810861705300205,-0.000785840244093251,-0.000826696042994972,-0.000754099575384822,-0.000755967889985306,-0.000826696044478849,-0.000738075912107159,-0.000826695454814876,-0.000799892489660609,-0.000779090141723066,-0.000826695822968301,-0.000826695965421986,-7.99980522730182e-05,-0.000826696138214465,-0.000786621486610959,-0.000818616322267946,-0.000792305558834629,-0.00082669494498676,-0.000826694555222268,-0.000826696176839797,-0.000440519370211159,-0.0007624908151699,-0.000794762080660317,-0.000811822287540797,-0.000826695441136738,-0.000702847808749318,-0.000826695941059033,-0.000826695383344847,-0.000694303485973768,-0.000826696280012825,-0.00082669584242027,-0.000795599134948922,-0.00082428590576625,-0.000721454141112962,-0.000812513239620128,-0.000631025646872055,-0.000826695814227211,-0.000814314202400048,-0.000826695520903529,-0.00054223307964818,-0.000744149350581474,-0.00042144360798074,-0.00076456330436822,-0.000487725740693991,-0.000814938125719383,-0.0008155389002609,-0.000533896980925884,-0.000758063867923942,0.00179683897345507,-0.000406663473207004,-0.000809942912503149,-0.000798786041880193,-0.000706590862320157,0.000659355225506099,-0.000826695771835723,-0.00082669586840937,-0.000656573529844469,-0.000808956391846106,-0.000707820725748308
"GP113",-1.93404412810702e-05,3.35416008989632e-05,-1.11011384928736e-05,7.13210731756513e-06,5.42781360238443e-07,-3.12471381127286e-05,-5.18691689262931e-07,-3.12470032398984e-05,-3.12469850890829e-05,5.71301411342097e-06,7.56400426224642e-06,-3.12472389195901e-05,-3.12473294120295e-05,0.00046439308903751,-3.12474261741245e-05,-3.12471288711733e-05,0.000296556492948957,0.000230170959883757,-1.71845885144614e-05,1.90329039831999e-05,1.55525940857497e-05,-3.12471208254619e-05,7.09251891828324e-05,-3.12471300775185e-05,-3.12470962789947e-05,4.42572705611814e-05,-3.12472301553166e-05,0.000123207645603633,-3.12463259915187e-05,-1.32879748593224e-06,-3.12464175788321e-05,-3.12469017657434e-05,-3.12471560298944e-05,-3.12471570255655e-05,-3.12472825124816e-05,-9.90665772759064e-06,-3.12470972014801e-05,-3.12472353076164e-05,-3.12471131213286e-05,-3.12470663717335e-05,-3.12471492774304e-05,-3.12203675951169e-05,-1.04112505093167e-05,-3.12471158535906e-05,-3.12461533054653e-05,-3.12472490431036e-05,0.000438090785104086,-3.12471606949578e-05,-3.12471511906596e-05,-3.12471296327405e-05,-7.51322515542181e-06,-3.10692748105503e-05,-3.12472127136755e-05,-3.12467815492207e-05,-3.12468820555222e-05,-3.12471464370129e-05,-3.12469588949919e-05,-3.12471260503623e-05,-3.12471360103426e-05,-3.12471177593923e-05,-3.12472176109995e-05,-3.12473738072593e-05,-3.12474249792121e-05,-4.72417909410462e-06,-3.12473074338535e-05,-3.12464547208935e-05,-3.12469283186158e-05,-3.12469107092724e-05,-2.02551596365204e-05,2.36103117196662e-06,-3.12469500680669e-05,-2.08378298064138e-05,-3.1246838905218e-05,-3.12471422267444e-05,-5.84578814956841e-06,-3.12460402966625e-05,-3.12471520044977e-05,-3.12471673665876e-05,-5.43209125313753e-06,-3.12470293355013e-05
"GP117",-0.00225864707280644,-0.00236869594707933,-0.00219891157608144,-0.00234948349305375,-0.00224641648714025,-0.00170765646049309,-0.00211027291423302,-0.00238663928281836,-0.00243884965533365,-0.00161230263906294,-0.00251394290867793,-0.00251394291739001,-0.00251394291157243,-0.00251394289850635,-0.00173212145030218,0.00376682113617441,-0.00251394291930509,-0.00251394288741783,-0.00238573120571198,-0.00249947084836281,-0.00236125035193939,-0.00172078615933233,-0.0022305008539606,-0.00251394291692091,-0.00232471605140389,-0.00236608345918274,-0.00165668313711736,-0.00233806720670668,-0.00251394292061945,0.00185086761670874,-0.00188373888137959,-0.00234131940191259,0.00123196063612281,0.00034257758845335,-0.00251394292469469,0.00111470525170054,0.00640423944134431,-0.000537495477971577,-0.00171937328179165,0.000493251324101857,0.0183866542136131,-0.00164233509455593,0.0231709917271573,-0.00193386956807846,0.00109025627629954,0.00495265693632586,0.0151068714261508,0.00412633252675838,-0.00251394290813799,0.044043005578893,-0.00251394290871282,-0.00150404518193803,0.000463554149591774,-0.0021683100077426,-0.00110936193054112,-0.000301905046299062,-0.00148665605232276,-0.00251394289431309,-0.00241753615959995,0.00115476135124474,0.00293458621343839,-0.00230263013104797,-0.00226487270121734,-0.00251394292132935,-0.00251394292045899,-0.00114768026462569,-0.00142564054662362,-0.00251394289638629,-0.00226215321232282,-0.00244453765637144,-0.00227598536233743,-0.00246909748157063,-0.00251394289377737,-0.00251394291159858,-0.000676628596084083,-0.00219905101474445,0.000301178688355513,-0.00202099447214219,-0.00251394294057697,-0.00185579590669504
"GP118",-0.0155519854761849,-0.0155197942921091,-0.0153014854858846,-0.0152229539243671,-0.014900194783978,-0.0154080161555959,-0.0136731904434024,-0.00904231540829159,-0.012498214709201,0.109945230155212,-0.0136460319803846,0.0294981573320829,-0.0161440098214706,-0.0157049603024507,-0.0160822650044427,-0.0128465556953628,-0.013632551483566,-0.013684314106344,-0.0152612471665022,-0.0155045561779599,-0.0114317029133605,-0.0150115624606037,-0.0149229042784285,-0.0161440103747708,-0.0154382270868725,-0.0146768232105287,-0.014788403770476,-0.00773657280678782,0.279096875582864,0.103359966276635,-0.0148123346816226,-0.0147448546178262,-0.0146459109649121,-0.0126360378006537,-0.0146147832562964,-0.0158634759728414,-0.0152701023595011,-0.0157311139155063,-0.0154298505976028,-0.0156908468096144,0.0763325987217925,-0.014959866778026,-0.0136753390890266,-0.015674867523038,-0.0152272213691239,-0.0156304738691448,-0.00983026516238904,-0.0161440098660488,-0.0161440106079492,0.134492435548515,-0.0150513378474511,-0.0160414989003238,-0.0120672547951817,-0.0156459609701758,-0.0140054978448302,-0.0153595384745072,-0.0156206899025256,-0.016144009734987,-0.0155722016861517,-0.0150752263069666,0.0645264843404551,-0.0155932927892771,-0.0149168455256089,-0.0142352896670126,-0.0152950735932664,-0.0160689204563198,-0.0148069808960185,-0.0148392172387608,-0.0152632225573205,-0.0152529476461953,-0.0133127936679389,-0.014556638989113,-0.0148068233772547,-0.0134944335374556,0.146311016810728,-0.0151561917949234,-0.0155836631829531,-0.0142268071550365,-0.0156801686436391,0.0966099769733611
"GP121",-0.0122101419719721,-0.015921171974769,-0.0166461829063958,-0.0148081321947542,-0.017651236970903,-0.0135469677214657,-0.0119536551558031,-0.0163502710252719,-0.0164501005827931,-0.0120602195724436,-0.0102829978367906,-0.0137240434062943,-0.009894378821568,0.00440092171536982,-0.00359565101021014,-0.012295690613089,-0.00854025313120545,-0.00793742733004532,-0.0146044324670535,-0.0147571249181969,-0.0183091176034255,-0.0141648591919007,-0.0159841088320827,-0.0162555349557197,-0.0182506432956043,-0.0137199861201158,-0.014381634309707,-0.0172664854529595,-0.0169740987023049,-0.0109536915023308,-0.0146275259134484,-0.012648035338199,0.00729856836816874,-0.0196537991202463,-0.0206433883836036,0.0125645045891086,-0.00521223732471583,0.0308017228605145,0.132787344951506,-0.00458890279141966,0.00156049299424846,-0.0164109019520005,0.000614371511305861,-0.0141358838874616,-0.00738815250088687,0.012262702577945,-0.00473192057338702,-0.0112688144432321,-0.00815663371387619,0.000631754642042431,-0.00195015225023184,0.028872997684234,0.0303858687968923,0.130537093147796,0.26891740289692,0.0128775689799413,-0.0132008183749571,-0.000306461172240348,0.00446761386092161,-0.008570732914486,0.0321593266610607,-0.0109977858541522,-0.0071502113937027,-0.0115673731361169,-0.0080095960849989,-0.00305494339660168,-0.0026045457798022,-0.00501177963114981,-0.0142134256826138,-0.0120297586481768,-0.0151419486151679,-0.0042146734290491,-0.00900824221930841,-0.0059141175413745,-0.0108766397210117,-0.00814497547737352,-0.00832763193638346,0.000364619006799717,-0.00881005209688585,-0.00344257436933845
"GP122",-0.00104965685739717,-0.00105199611782014,-0.00101229798417352,-0.0011271137759213,0.00142785221179264,-0.000834117944171356,-0.000857815593718574,-0.000660432305122255,-0.000815496161823841,-0.00113317787037705,-0.00114059862974323,-0.00114059863342191,-0.00114059863085454,-0.00114059862538668,-0.000861309354726084,-0.0011405986276051,-0.00114059862978857,-0.00114059862535567,-0.00104203139185405,-0.00108235418625783,0.00652889384846409,-0.000602206244068755,-0.0010915577001232,-0.000767012197401135,-0.00114059862974197,-0.000747703817071841,-0.00114059862712794,-0.00111480824792491,-0.00114059863153832,-0.000880108918047681,-0.00112519402335554,-0.00114059862711423,-0.00114059863077933,-0.00114059862677081,-0.00114059862914656,-0.00113793955023166,-0.000944618816335413,-0.00114059862952169,-0.00114059863297296,-0.000841702474159411,-0.000974939057568243,0.0673876378503842,-0.00101123331486832,-0.00104061637577351,-0.000851342413801916,-0.00114059862845531,-0.00114059862767262,-0.00114059862853987,-0.00114059862898777,-0.000769421827158393,-0.00112639268768923,-0.00110667029801288,-0.00112780145870529,-0.00114059863152517,-0.00114059862883219,-0.00109258808729641,-0.0011255839155534,-0.00114059862977944,-0.00104047427083092,0.00504328186800642,-0.00114059863087122,-0.000977838437090716,-0.001120166515326,-0.00114059863036634,-0.00114059862378891,-0.00105240138416272,-0.00114059862681242,-0.000945888688218283,-0.00108190966613986,-0.00114059863235245,-0.001140598636018,-0.0011405986327031,-0.00114059862696248,-0.00111073405197409,-0.00113508696597741,-0.000994972795127234,-0.00114059863030685,-0.00114059863122637,-0.00114059863322355,-0.0011405986299962
"GP127",-0.0121139873017998,-0.0121183651568267,-0.0120763838382918,-0.0120999654033029,-0.0121339588774776,-0.0120799511603649,-0.0113573607347812,-0.0119738790227714,-0.0118282185854383,-0.0102245646292821,-0.0111815554112565,-0.0114620976274086,-0.0112212469365312,-0.0114959775721212,-0.0120251639589587,0.0276564743282495,-0.0121354706013068,-0.0114003281267413,-0.0120065788940721,-0.0120490796044686,-0.0108101764241332,-0.0110675580934744,7.3882825202572e-05,-0.00862709090495692,-0.00799989263170816,-0.00495590787483459,-0.00389665932287951,-0.00966607411326707,-0.0111688194103726,-0.00416746806750975,-0.00380886890583031,-0.00987692580899034,0.0144064599202521,0.0297450020433173,-0.00562739408296661,0.024333008061269,0.0519151222617785,-0.00471470259110523,-0.00651754050840276,0.0661464154196957,0.0197271591439981,-0.0108600015288587,0.040104536787711,0.0494202984527414,0.073970746123877,0.0671423522900295,0.0313450111138067,0.0485539631931408,0.000123457999189872,0.0342331462988219,-0.0106323297531317,-0.00981266564732928,-0.0115976196553918,-0.0106065713444134,0.000757462874384003,-0.00912058107168421,0.0138034733254365,-0.00727751413286038,-0.00764057427264718,-0.00870146771160629,-0.00888135747766695,-0.0121330855223389,-0.0120840591767301,-0.0115144535177892,-0.0113845084635917,-0.0118471319281846,-0.0116659109642355,-0.0115104187387511,-0.0119372886650827,-0.0121504762058794,-0.0121270166254733,-0.0121193789209757,-0.0120735313561669,-0.0121513612800104,-0.0120266966013892,0.000418639860772157,0.0219704571044189,-0.0103398656457864,-0.0119868809655851,-0.00577511007089911
"GP150",-0.0030839572465182,-0.00307716621388136,-0.00307865560597895,-0.0030859877984185,-0.00308598786181016,-0.00308598728078541,-0.00308377568994247,-0.0030265036477557,-0.0030117484040232,-0.00301871636651898,-0.00304922177982017,-0.00308598778212285,-0.00308598766855584,-0.00308598672410392,-0.00308598764777394,-0.00308598757133942,-0.00308598724050613,-0.00234251894397191,-0.00308578675640896,-0.00308144605227508,-0.00308598786541351,-0.00307943776422252,-0.003085986221792,-0.00308598767204876,-0.00308598762268594,-0.00304652334654605,-0.00308598772352996,-0.00308598770763526,-0.00308598769063209,-0.0030782016311299,-0.00282178297085384,-0.00308307667086723,-0.00282590657636421,-0.00295953529808872,-0.00308598763454791,-0.00302055188098824,-0.00307580236749255,-0.00308598762642201,-0.00302982147795185,-0.00284293841876273,-0.00308598764780071,-0.00307653598302294,-0.00308161468722713,-0.0030859875572046,-0.0029802388558936,-0.00197808592211703,-0.00269369382745229,-0.00308598747592772,-0.0030859863915694,-0.00282199230351597,-0.00308598746040699,-0.00307819047213995,-0.00308598755323412,-0.00293363944326807,-0.00164374233634108,-0.00302321925217838,-0.00280856781591725,-0.0030859877142345,-0.00288282176475253,-0.00308598781851744,0.098841221689208,-0.00308598120582655,-0.00268376538402672,-0.00303665492331404,-0.00302003047980319,-0.00259146141426368,-0.00304220054263712,0.133875517980935,-0.00307640976853122,-0.00308321254621904,-0.00308353238224196,-0.00306002356297616,-0.00289796026764157,-0.00306549885280217,-0.00308598592392915,-0.00307574034468144,-0.00282744373122453,-0.00303920270596525,-0.00285201488588687,-0.0030685280149645
"GP151",-0.0170415883810525,-0.0168848164559922,-0.0170787037296025,-0.0172063924874641,-0.0171398213585826,-0.0169263509439605,-0.0156163467750657,-0.0169688661809086,-0.0169127759327331,-0.00875975077482749,-0.00955544648938205,-0.0170710791822024,-0.0172124681175513,0.0618788439387137,-0.0172124681072885,-0.0093565404391193,0.0517513332378216,-0.00189199481807803,-0.0170453968138469,-0.0169558508523819,-0.017070733595694,-0.0169604558205208,-0.0171182212749407,-0.017212468046891,-0.0163348448622631,-0.0168371825364996,-0.0172124681149378,-0.016452209450713,-0.0145849836888306,-0.0159113890234858,-0.0125361791037385,-0.0165180474791403,-0.0172124680345737,-0.00549954185462574,-0.0172124681502758,-0.0166961823239031,-0.0169129409044254,-0.0171042126978306,-0.0162284208472733,-0.0152148520925612,-0.0159337743199413,-0.0171160714408682,-0.0169923739787708,-0.016818652648791,-0.0170811758375802,-0.0161923021048644,-0.0151688888631686,-0.0165370408821987,-0.0119981158915867,-0.0135869657383776,-0.0171929791585215,-0.0169742895890544,-0.0170570987829954,-0.0168617304220307,-0.0146706027403909,-0.0169822841987644,-0.0165657507668481,-0.0129705526120487,-0.0168818331722116,-0.0170922637148257,0.00257275693326742,0.0760619554440878,0.200113815968565,0.174265421494853,0.139908933769286,0.0456047517887221,0.0143789021070925,-0.0155275196213906,-0.0168158750421357,-0.0162469089606447,-0.0141895993076516,0.00252859178936923,-0.00354782593928029,-0.0152603464991924,-0.0148038480444395,-0.0113627273930718,-0.0159874015186749,-0.0105031297075421,0.261296157005935,0.00822539316331385
"GP152",-0.00889608575749277,-0.00860543461269348,-0.00882858215097245,-0.00888072835403,-0.00887224953828231,-0.0084073120660103,-0.00586038769406785,-0.00466073899480795,-0.00173442465407639,0.00506829683383441,0.0123463082296043,-0.000655934447506328,-0.00703652203946263,0.00379517238258585,-0.00885300322638992,-0.00774256665980562,0.00701105911559487,0.150911552347979,-0.00880970607805318,-0.00847136819329004,-0.00888455949953387,-0.00854376183431393,-0.00876211279319012,-0.0089082617208078,-0.00889153437946783,-0.00858831476029305,-0.00882128934747422,-0.00731594013882142,-0.00719934948663719,-0.00840185725742664,-0.00841414680148112,-0.00788273083983167,-0.00888639534758259,-0.00890835214289097,-0.00890839317594409,-0.00881293476120828,-0.00888965138093723,-0.00880962881307334,-0.00879436415763438,-0.00884668693684504,-0.00890874377440581,-0.00635748497338523,-0.00869992738698946,-0.00881812587646288,-0.00859821777671372,-0.00870458741707537,-0.00814958169437762,-0.00878894166190453,-0.00452781585686613,-0.00878017197185179,-0.00880642680097108,-0.00877358779118138,-0.00853455218654536,-0.00883628621991759,-0.00749508817844271,-0.00886343585953404,-0.0088992907096568,-0.00628423784142307,-0.00867800012447221,-0.00885632719755303,-0.00772084835617305,-0.00550119764343335,-0.00712034568833339,0.00901233316134952,-0.00649477975111601,-0.0021432680195743,-0.00449319514140919,-0.00798592626506431,-0.00615693984235231,-0.0010516040297845,0.0236861031078272,0.0767535777242429,0.202634570002931,0.0164750006237617,0.00995600342001004,-0.00715014738134408,-0.00869552826996247,-0.0086625850726764,0.00505068250335306,-0.00737815264978482
"GP161",-0.0130184814114351,-0.0129736806129423,-0.0130066264832352,-0.012993461841594,-0.0130890882287185,-0.0122105250580146,-0.0110664741382533,-0.0115288590897557,-0.0121044927454333,0.0229723557845879,-0.00439053017874061,-0.00966873037709185,-0.0130497908448336,-0.00843239539522545,-0.0130890887910073,-0.0130890888661284,0.0485846547995172,0.414018792400516,-0.01301975249936,-0.0128906194035378,-0.0129203511137249,-0.0128384306295468,-0.0130151846573155,-0.0130890888562129,-0.0128972107575505,-0.0128086754645024,-0.0130890888212824,-0.0128897807013566,-0.0130890888490294,-0.0126254504627162,-0.00880916992893847,-0.0127110957798862,-0.0130890887918217,-0.0120120702913118,-0.012553439205695,-0.0129694369617519,-0.0130068556916522,-0.0127805595569406,-0.0129404693349319,-0.0130890886688149,-0.0130890888352317,-0.0128141990424384,-0.0128067368960077,-0.0127614448375113,-0.01291570864776,-0.0126533528033976,-0.0130818490455883,-0.0130890888618952,-0.0125002095379993,-0.0122423022898205,-0.0129607196678588,-0.0130623572696624,-0.0130361311428234,-0.0130201080184568,-0.0119945825941757,-0.0130890887165498,-0.0129342015604561,-0.0130890887749474,-0.0128925448958265,-0.0130890886419133,-0.00656721924513374,-0.00392029307587197,0.0499671770463311,0.0409868945983042,0.1109057425574,0.15103337739342,0.0275991341620359,-0.0129646102326498,-0.0130386825920856,-0.0129912710230916,-0.0121905696549832,-0.0121666022660592,-0.00714725908599209,-0.0124291228282203,-0.0123170863692651,-0.0130413054066363,-0.0130890888077884,-0.0128890689583197,-0.00104629182528256,-0.0103024548001238
"GP162",-0.0168418033912201,-0.0168224260909486,-0.0168480177565567,-0.0168822547279393,-0.0168822563404865,-0.0156658768099218,-0.0142917128749578,-0.0157518602456341,-0.0153350481066488,0.0135587892283659,-0.00633579708394746,-0.0147417351692406,-0.0166012178887732,-0.00626531694608484,-0.0168822526510472,-0.0149128246465333,0.0350548045752535,0.239377368459013,-0.0168443796757552,-0.0168427772312761,-0.0166936257016965,-0.0167713707410762,-0.0168585915858344,-0.0168822519838544,-0.0160517451198598,-0.0167366224882487,-0.0168822527889692,-0.0165351422462867,-0.0155465514340186,-0.016168134796432,-0.0152191490311663,-0.0167501846497429,-0.0167565234063219,-0.016559899572268,-0.0168822521026305,-0.0167670031005686,-0.0167266726917282,-0.0166308065736905,-0.016755266838539,-0.0164420364890335,-0.0163774879525784,-0.0166661333654502,-0.016751289664663,-0.0168329790471905,-0.0167352636895787,-0.0162519906947031,-0.0165905600151389,-0.0167842663205115,-0.0130354559077919,-0.0145671492713005,-0.016817792269554,-0.0168537924782148,-0.0168822528642232,-0.0168348357865192,-0.0125536519823841,-0.0168491544247978,-0.0167432212950207,-0.0153689553308936,-0.016757983894469,-0.0167530590750829,0.00189118895155639,0.106438213135253,0.0657710303914748,0.165406564266074,0.0897900658717072,0.123408799111311,0.158887975026873,-0.0163822447216154,-0.0167616345603579,-0.0157752987138767,-0.0143724046212944,-0.0151843361993384,-0.00112181032135477,-0.0156960002434753,-0.0150210860122043,-0.0160812476975862,-0.0166413305721268,-0.015602908384319,0.07151801711274,-0.00409159777306988
