GP,blood,bone marrow,CNS,colon epi,colon LP,kidney,liver,LN,lung,mammary gland,peritoneal cavity,placenta,skin,small intestine epi,small intestine LP,spleen,submandibular gland,uterus
GP64,0.106782178419744,0.185015158966067,1.30305492401884e-07,0.923080875974739,0.026205296291693,1,0.394282371709025,0.0386453942588007,0.206267267051967,0.0998995678821009,0.0351988333969066,1.31443175299814e-07,0.232502604325993,0.160688057423429,1.31732718620979e-07,0.16303215578653,1.31339460513019e-07,1.3103660747044e-07
GP65,0.0317696834280097,0.010690903900593,1.34375396436028e-05,0.417565993712545,0.0705059472623765,0.48879619095483,0.278727142431936,0.0042630664651138,0.176997917369838,0.000348630658970269,0.0242326179357603,0.00850393293306965,0.22869361580062,1,0.0774541437705666,0.00405112830834489,0.0060525151282136,0.0121941108766087
GP66,0.107025093188884,0.111853872782465,2.18858567657896e-07,2.35803653585624e-07,2.22109295940534e-07,2.19243092435569e-07,0.000140665493971234,0.0161800667814992,0.0319939974872704,0.284144565366344,1,0.0014978546147137,0.0894843550528303,2.17990552849057e-07,2.49078352825859e-07,0.121612293464332,0.820674206502848,9.85113465103532e-06
GP67,0.280525908055381,0.337928535075592,8.34454363543152e-07,7.53186349928703e-07,7.37287502070102e-07,0.266443109771275,0.402248534979266,0.246088359935611,6.88328960631015e-07,6.92142687800167e-07,0.640033072171801,1,0.552026648650836,0.278994539096058,0.297094846977638,0.641090426203649,7.1952386098251e-07,7.61335493271043e-07
GP68,0.267062073836861,0.790783576931916,0.0259202283533112,0.119522061033176,0.474013249068977,0.18310127798734,0.150703346325232,1,0.48757364203303,0.166633336772019,0.98830592450311,0.42815051685881,0.433887935063153,0.0756850619734699,0.750545569338543,0.610696188925801,0.147646360943276,0.35923252031231
GP69,0.578135601539514,0.601651255136825,0.543379764557901,0.57765428181178,0.60331982890839,0.641819196779624,0.61285947841715,0.540789343132874,0.578090304936147,0.576842165205587,0.607683089739478,0.851454182113885,0.898563218672984,0.58243646112375,1,0.559500157600607,0.577528016338784,0.567618666931061
GP70,0.0160888380152642,9.44515454608074e-06,9.53455823097412e-06,0.0299081325623007,0.00492529382593243,0.00306599227607181,0.001811103747083,0.00861269054622097,0.00182960838679184,8.95579691440802e-06,1.06650289724852e-05,1,0.0378752450791616,0.00706188341351845,0.295757657540066,0.0391575935149835,8.71649503356971e-06,9.46712300158795e-06
GP71,0.00859690788499223,4.16100391254355e-06,4.28272212126587e-06,0.0172282714456232,0.00627485882191991,0.00449923473275576,0.00382753206062356,0.00209175972894384,0.0056402003165959,4.09036363800841e-06,4.05530675918225e-06,1,0.015567184057141,0.00884045605808276,0.257367411907355,0.0318037508463769,4.23193439730062e-06,4.12394202623347e-06
GP72,0.000568799750566732,0.000816968742183864,2.07881525864359e-06,0.00369323057878508,0.289978623736333,0.139080632211237,0.0611710930165815,0.00244891540129335,0.104606768664108,0.00317440750156814,0.00262556908302176,0.223889697553705,1,0.00302339868145039,0.457625591535085,0.00403197732686514,0.065756157396112,0.0240695130879345
GP73,0.788604506295782,0.788530653915956,0.680753148452115,0.804986244539726,0.85132621644266,1,0.835708978904793,0.779116670107093,0.8113586984152,0.802913916115768,0.836782688116215,0.756547325380907,0.790281221300304,0.796854292357805,0.840490082399379,0.774931523976203,0.741784788512605,0.848080346810558
