GP,blood,bone marrow,CNS,colon epi,colon LP,kidney,liver,LN,lung,mammary gland,peritoneal cavity,placenta,skin,small intestine epi,small intestine LP,spleen,submandibular gland,uterus
GP12,0.0273379365791818,0.0387753950967862,0.030892261533782,0.0352983950422478,0.0375575112958691,0.0394531334773311,0.0323929860916309,0.0408111290260741,0.0313429789787356,0.0264026899561809,0.047128934695331,0.0476986431498597,0.0346135526774962,0.0340956199700033,0.0509757112848312,0.0414070338432983,0.0455564258220951,0.0444612420132066
GP13,0.000310045931214273,0.00135179035175293,5.72743455929715e-08,0.000322479088351674,0.0150791952481668,0.00328680606123157,0.0161780470132173,0.00408920326265248,0.0349048057350683,0.00326653511513226,0.0124534987639085,0.0114562180171785,0.0451328124419956,0.000275696391524553,0.0256688466118994,0.00381953422209247,0.0653247391469596,0.0450782302212354
GP14,0.000414536118989948,0.000968198645908122,3.79884430535587e-07,2.65241119516503e-05,1.76416206935957e-05,3.15236353808535e-06,2.80029929180031e-05,0.000550126718905577,2.67214224633202e-05,3.9442918319671e-07,3.92664794674069e-07,4.57406193705165e-05,2.69147066357764e-05,2.36544565809872e-05,5.75249765467614e-05,0.00130164084267824,3.90051276941568e-07,3.84025696146985e-07
GP15,0.0477805419304217,0.0721581201076359,0.0419078095256983,0.0827129159336024,0.0701079863440572,0.0569388504853504,0.0589519509708728,0.0714648083463077,0.0478804877670192,0.0623305248933032,0.0807052399382499,0.0511130917713172,0.0608803819011748,0.0568757717128859,0.065653528124088,0.0596456826726378,0.0760858521167156,0.0521531199783382
GP16,0.0128498965925162,0.00792755143226418,0.0022610318805823,0.00240886119397169,0.00372238638295447,0.0136139386949438,0.0127267951492646,0.0305827095228069,0.00827181513321473,0.00991651862768494,0.00430033095854821,0.0175299448713071,0.00488064192361497,0.00429883894781062,0.00765855008990317,0.0116719038376414,0.0160001162997016,0.0226861383202288
GP17,0.0251119982480775,0.0271996073974042,0.0501177253468146,0.0177162873283822,0.0266241786821467,0.023101745304101,0.0238110138285317,0.0194029552398474,0.0211933414702217,0.0165279062102291,0.0178676846819588,0.0145548586223678,0.0217159447247189,0.0194623403352993,0.0302844274507305,0.0195557842704251,0.0147799988760322,0.0211551637248543
GP18,0.000238419290488535,0.000600403412524194,1.53339853808437e-08,0.00100292522772048,0.000734093078854469,0.000338001523665436,0.0010099727159394,0.000733011965689355,0.00143053038624888,0.000220819409031188,0.000626511969671683,0.000155764804813004,0.00118772096493859,0.000867045176310084,0.000691827423930848,0.000615414073731767,0.00297259199036123,0.000476648314973311
GP19,1.07369891705845e-05,5.00427896650221e-07,7.66117180333387e-09,0.000134425338939142,8.35139008894972e-06,8.73754760199478e-09,4.1026134553967e-05,8.43157255259391e-06,5.34470119632959e-06,7.58090692398062e-09,7.55366942627092e-09,0.00192912864782201,1.83515658672054e-05,1.36853892084525e-05,0.000268466901237375,5.79706221878784e-05,7.77548578664356e-09,7.66011406138406e-09
GP20,0.00153439367975191,0.00548239707171359,5.94028641585712e-08,0.00312221412630255,0.0037203938224911,0.00404449705392665,0.00531270778965534,0.00427455492864063,0.00235284266177045,0.0033702784571105,0.00266205588861908,0.00177621252198737,0.00428267634420489,0.00288295105515922,0.0042706027531297,0.00188654320475503,0.00530849337620421,0.00620025632159018
GP21,0.00219995568464491,0.0122547451994612,8.55237751693257e-05,0.00865117868014844,0.00985894929951119,0.0119024122685395,0.0129484642299068,0.0099521981736234,0.00546028701910394,0.00821690919394495,0.0115419155661053,0.00682682595518559,0.0101549326559689,0.00817743104591149,0.0123055618157699,0.00368529830496038,0.0195791897666949,0.0192024484252246
GP22,0.00719231714974978,0.059696668985552,0.0793848039817547,0.0976651937188605,0.0701625763733344,0.0258999730703045,0.0360924569011559,0.00219046040353491,0.0062133537265697,0.144409910727254,0.0560675877396562,0.00758478114149207,0.0164842551094771,0.0179500431443741,0.0177595033158183,0.00885171794209581,0.0668708757037615,0.0211195010970879
GP23,0.0334266658579703,0.034989821468744,0.0168674221842783,0.0412213434133532,0.0442952691439871,0.0504526282275239,0.0471477204512333,0.0431220622095835,0.0447970658758755,0.054550683710142,0.0519655932923906,0.0684719789337452,0.182760454606629,0.0386452552137135,0.0406202698292643,0.0467220896285954,0.0833639011888987,0.0382297963513289
GP24,0.000198770072082983,9.28688698305219e-09,9.32871412334504e-09,0.000263887781055635,0.000449904587680015,0.000839878083902288,0.000337954102193062,3.14406466592639e-06,0.000149380101046626,6.65530880770769e-08,1.00292129609116e-05,8.09903657553487e-06,0.000221387155153694,0.000213032579993323,0.000367158032571293,2.05851836267467e-06,9.19182922882478e-09,9.33845799924371e-09
GP25,0.0625209752600872,0.0782123513278653,0.0554374502232952,0.07910105485831,0.109827160037928,0.106107186479604,0.105040306604295,0.0672606222259864,0.0900415572538248,0.0744624814821477,0.158463794632459,0.0792487947244714,0.179293082539524,0.0766817406781707,0.0804977757545339,0.0659726433367868,0.153543316505256,0.164187776753026
GP26,0.046682608054381,0.0645214469428851,0.0497577002756889,0.0707446600996235,0.0729694860757427,0.148542723230616,0.0954328005695181,0.0548970044907941,0.07006293103464,0.179635767522908,0.0855777130935032,0.0689159615077436,0.100858879466691,0.0766435806542368,0.0700726109562297,0.051580357393912,0.280962241165108,0.134207569764536
GP27,0.000354578370256809,0.00514738383762809,5.80381887109705e-06,0.000977762274368755,0.0348443041549789,0.00632673756668934,0.00259522129288119,0.00643220652786132,0.00465029535410576,0.00226939935550394,0.00373742475671633,0.014510141030947,0.0421786756595058,0.0007397067243779,0.0655731244752572,0.00323840307252776,0.00224635231088349,0.00451606034746127
GP28,5.07126213890256e-06,6.77898392434882e-05,1.70698804674459e-08,2.96839275559002e-06,0.000115037746300544,0.000449388844566012,0.000105014727239833,0.000158430108617772,6.36348078607895e-05,0.00011857869572007,0.000218097170261152,6.31180325496255e-05,0.000156434354269261,3.57889462645352e-05,0.000420247019271263,0.000582800781741058,5.55157321387108e-06,1.28636025508606e-08
GP29,0.0390495290769441,0.0607309198355077,0.0647241833385175,0.432946560796113,0.128088069528288,0.0606278022252052,0.0662321726569323,0.0411144461466349,0.0484190272418043,0.145822626825243,0.0488553222559039,0.0362870949758934,0.0825576857160569,0.270096467580706,0.126581605244162,0.0436577975024824,0.133892903998153,0.0589600889490028
GP30,0.0614434221713113,0.113630585707146,0.071167837389247,0.050355489712369,0.0538590771354302,0.108704548362388,0.139589027971571,0.0388339660657691,0.0470394144007235,0.128620463858605,0.123486729990325,0.0317978660801217,0.0529141484010045,0.0477970235258295,0.0619733044163776,0.0503506935516175,0.144520628761165,0.0938517835456475
GP31,4.25016987149762e-11,4.23069333248806e-11,4.15175520836915e-11,4.25264920639232e-11,4.29358324255596e-11,4.26643436491758e-11,4.30355253911066e-11,2.57724091504171e-05,4.21589179016056e-11,4.00288387281998e-11,4.29662428020487e-11,0.00245824326614086,1.47614541153751e-05,4.24194968643421e-11,0.000317433259125996,4.61192899323147e-05,4.01746097507522e-11,4.28535795861058e-11
GP32,0.114909152763629,0.12057499342415,0.0938496750258826,0.133812615870211,0.138525030618675,0.133393073845876,0.133797156506258,0.123351870992959,0.126618248746372,0.0793601002161526,0.154181485798874,0.234650327088182,0.0989473844741865,0.128605618170996,0.180078530293464,0.114574508013206,0.108309173601063,0.125741055946589
GP33,0.00267428624675711,0.00261693677437752,2.50156340827522e-10,2.51763390113127e-10,0.0004354996849432,0.000316679557004161,0.000157220698080629,0.000480354221266019,8.88303316420089e-05,0.000450361765866655,0.00391794783898102,3.17120520253982e-05,0.000172883108122633,2.43265588851709e-05,0.000371319074712239,0.000400604298946238,4.85466801368976e-05,2.51705012789481e-10
GP34,0.000256133466039538,0.00143043602983145,2.32366284471793e-08,0.000826760055069292,0.000508520615605726,0.000428830883970356,0.00105521375619958,0.00133895399166058,0.00047898480019126,0.000751988204732611,0.000562711492793597,0.000101266657699272,0.000625395065685875,0.000738351019679694,0.000503138707122068,0.000672447824326977,0.000393338058375433,0.00103580618636084
GP35,0.0431664517512353,0.0454725921815247,0.113226013111893,0.0975312081096425,0.231664569670391,0.118346618403284,0.0967727392391596,0.046085986426326,0.0954325912162774,0.0832209884543431,0.0416983231115896,0.122060967856814,0.183142181905829,0.0651172328468576,0.192042436173827,0.0499387663709971,0.199331300307594,0.11132368054812
GP36,1.04435658628913e-05,1.5330752715654e-05,2.71462983889481e-09,7.26821838906324e-05,0.00235028099667456,0.000163401965019523,0.000490978151200062,7.89087974471412e-05,0.00377873030127517,0.000142651308892848,1.07174782176213e-05,0.00795300248180866,0.00459634751914933,7.00317447269511e-05,0.0218049080363989,0.000269619053360591,0.00187468486593051,0.000106394369445119
GP37,2.12252440218004e-06,4.27899151068419e-06,9.56703092222604e-08,1.03336252527742e-07,4.47633327266096e-06,1.1468955509589e-05,4.41129719130088e-06,5.18583711960138e-06,4.57622846567106e-06,0.0112260803718164,9.234667356475e-08,4.65477359036277e-06,7.39630721278077e-07,3.77987197949914e-07,3.60033368170162e-05,0.000245749475370735,5.87390655346949e-05,4.17245554351143e-05
GP38,2.97323043835569e-10,2.15783618909962e-06,3.02605471237377e-10,2.98295934120623e-10,3.13180449110901e-10,8.05640190691028e-06,3.10688493849952e-10,3.90356113201303e-07,2.8366712169633e-10,2.69335559554338e-10,3.21465093905347e-10,3.11083887063597e-10,3.00383572534326e-10,2.92819839867392e-10,1.31796115901157e-05,7.33666466278011e-06,0.000297057571055118,3.21689413352377e-10
GP39,0.00036492749912001,5.485307601722e-05,2.80449769829536e-08,0.00403594745040857,0.000663608037787161,0.00465951531167269,0.00271544283094502,3.39786293189097e-05,0.00160744542973731,2.40969821035077e-05,5.829885722786e-05,0.000114367916796746,0.00205217273325933,0.00627085172979864,0.000772714007325695,5.19503004653103e-05,9.12347663698127e-05,8.62134639098925e-05
GP40,0.000976522617591648,0.00206746903930451,0.0231040841674337,0.000355840614158666,0.000860398761749405,0.00164544665739202,0.000355260139479404,0.000345637655963599,0.00076813153573025,0.00424187244119704,0.00679181312094313,0.000784773960482057,0.0012354253119631,0.000251943890568189,0.00180719076885157,0.00181226021810636,0.00483827178737482,0.00086920717990533
GP41,0.25959548039512,0.165564892253476,0.133988024496837,0.115306836250014,0.124254970248009,0.145032051342786,0.158184584118678,0.124177182890267,0.212729879022539,0.0892434992363703,0.301596790037512,0.275881833696731,0.163703270645775,0.0918938624815434,0.108856817331873,0.172431878172305,0.0944748140490878,0.135540424236714
GP42,2.58443515771669e-05,0.000101312543640331,3.03910979258447e-09,8.57689350169954e-06,3.19053637155838e-05,0.000113526784930639,6.35741307665405e-05,0.000112112191269746,2.71246075057288e-06,2.97455524593503e-09,0.000352886890339067,3.15001723336472e-09,4.6829814223075e-05,1.85604006726635e-05,3.06089965435387e-09,1.65401776985089e-05,2.94020357456828e-09,3.17105710920952e-09
GP43,0.144699171102823,0.159002918275408,0.199810995723059,0.160228200768071,0.125432495205282,0.101382322807525,0.102188254296469,0.161814365688436,0.111481932217669,0.241420322802608,0.162565582127553,0.157661110789851,0.218384224008261,0.229672768317044,0.105617085669625,0.152758295789389,0.0625711771651023,0.219867571829451
GP44,0.00282696687922896,0.00284957468207253,0.00252935562601261,0.00284992063966339,0.00302364539255629,0.00294435899336524,0.00306310500082552,0.00280344969784078,0.0029016288894674,0.00298162618538263,0.00289392636559958,0.00347531527445596,0.0035770527730977,0.00275778066797276,0.00461899140450875,0.00282787065692854,0.00708404759234113,0.00271666665326247
