GP,blood,bone marrow,CNS,colon epi,colon LP,kidney,liver,LN,lung,mammary gland,peritoneal cavity,placenta,skin,small intestine epi,small intestine LP,spleen,submandibular gland,uterus
GP37,-0.000645148626552852,-0.000642992159444348,-0.00064717548064581,-0.000647167814702505,-0.000642794817682371,-0.000635802195445443,-0.000642859853763731,-0.000642085313835431,-0.000642694922489361,0.0105788092208614,-0.000647178804281468,-0.00064261637736467,-0.000646531520233754,-0.000646893163757082,-0.000611267814138016,-0.000401521675584297,-0.000588532085420337,-0.000605546595519918
GP38,-1.82320395689064e-05,-1.60745007028506e-05,-1.8232034286479e-05,-1.82320385960161e-05,-1.82320237115011e-05,-1.017593498504e-05,-1.82320262034564e-05,-1.7841980778749e-05,-1.82320532248286e-05,-1.82320675563907e-05,-1.82320154268564e-05,-1.82320258080632e-05,-1.82320365083777e-05,-1.82320440721104e-05,-5.0527253018346e-06,-1.08956722291701e-05,0.000278825234163167,-1.82320152025369e-05
GP39,-0.000949386226837805,-0.00125946064994059,-0.00131428568098083,0.00272163372445076,-0.000650705688170654,0.00334520158571487,0.0014011291049872,-0.0012803350966389,0.000293131703779497,-0.00129021674385431,-0.00125601486872995,-0.00119994580916107,0.000737859007301517,0.00495653800384082,-0.00054159971863212,-0.0012623634254925,-0.001223078959588,-0.00122810026204792
GP40,-0.00197411904175251,-0.000883172620039644,0.0201534425080895,-0.00259480104518549,-0.00209024289759475,-0.00130519500195214,-0.00259538151986475,-0.00260500400338055,-0.0021825101236139,0.00129123078185289,0.00384117146159898,-0.0021658676988621,-0.00171521634738105,-0.00269869776877597,-0.00114345089049259,-0.0011383814412378,0.00188763012803067,-0.00208143447943882
GP41,0.100014530900363,0.00598394275871855,-0.0255929249979209,-0.044274113244744,-0.0353259792467482,-0.0145488981519715,-0.00139636537607982,-0.0354037666044909,0.0531489295277812,-0.0703374502583873,0.142015840542754,0.116300884201974,0.00412232115101768,-0.0676870870132143,-0.0507241321628847,0.0128509286775473,-0.0651061354456698,-0.0240405252580439
GP42,-2.38445561410666e-05,5.16236359220971e-05,-4.9685868608441e-05,-4.1112014216534e-05,-1.77835440026497e-05,6.38378772124053e-05,1.3885223048307e-05,6.24232835515124e-05,-4.69764469676607e-05,-4.96859331629876e-05,0.000303197982620834,-4.96857577010002e-05,-2.8590934951585e-06,-3.112850704557e-05,-4.96858468185792e-05,-3.31487300197246e-05,-4.9685967514659e-05,-4.96857366611243e-05
GP43,-0.0117763174851563,0.0025274296874287,0.0433355071350792,0.00375271218009215,-0.0310429933826971,-0.0550931657804542,-0.0542872342915108,0.00533887710045691,-0.0449935563703102,0.0849448342146289,0.00609009353957374,0.00118562220187124,0.0619087354202821,0.0731972797290648,-0.0508584029183543,-0.00371719279858987,-0.0939043114228771,0.0633920832414719
GP44,-0.000435548863803386,-0.00041294106095982,-0.000733160117019732,-0.000412595103368958,-0.000238870350476052,-0.000318156749667109,-0.00019941074220683,-0.00045906604519157,-0.000360886853564949,-0.00028088955764972,-0.000368589377432764,0.000212799531423615,0.000314537030065352,-0.000504735075059591,0.00135647566147641,-0.000434645086103802,0.00382153184930878,-0.000545849089769874
GP45,-6.9113021408451e-05,-6.45711315907742e-05,-6.91130513263748e-05,-4.97587390273067e-05,-6.73459510301666e-05,-6.60407739809545e-05,-6.74475451810199e-05,-6.73611384160584e-05,-6.71826022400685e-05,-6.91130589976878e-05,-6.91130754454141e-05,0.000830487091993287,-6.77359629625732e-05,-6.82756879419581e-05,0.000213432696083668,-4.35219222200642e-05,-6.91129910143209e-05,-6.91131352937633e-05
GP46,-7.52874597341503e-05,-7.58879893388401e-05,-7.9300429800822e-05,-7.74595644546152e-05,-7.6344585598402e-05,-7.49041338260419e-05,-7.79310408716067e-05,-7.48535698457652e-05,-7.89044812107919e-05,-7.49223635741026e-05,-7.55130005068982e-05,0.000950745672330265,-6.8384473805448e-05,-7.01852184667298e-05,0.00015731256965938,3.04198688018194e-05,-7.9299658492681e-05,-7.93001412645705e-05
