"gene_symbol","signature_name","score"
"Rnf39","GP140_down",-0.122341869725765
"Rbp2","GP140_down",-0.1075119534158
"Tmprss2","GP140_down",-0.105773917905936
"Kif21a","GP140_down",-0.104561174447944
"Bpnt1","GP140_down",-0.100072792090573
"Ambp","GP141_up",1
"Cttnbp2","GP141_up",0.670349503933786
"Fam20b","GP141_up",0.56530484043579
"Phldb2","GP141_up",0.501009610378293
"Miga1","GP141_up",0.476615598808674
"Ggact","GP141_up",0.46127907455527
"Nenf","GP141_up",0.447696620285986
"Zdhhc23","GP141_up",0.347382361836666
"Psmg2","GP141_up",0.336126544306575
"Pstpip2","GP141_up",0.319887375180969
"Zfp229","GP141_up",0.318460895327099
"Igf2bp2","GP141_up",0.316596077246113
"Ccrl2","GP141_up",0.315177676211786
"Mcpt4","GP141_up",0.313329723684427
"H4c6","GP141_up",0.312469962121413
"Itprip","GP141_up",0.311337526466815
"Ovgp1","GP141_up",0.310353697323908
"Wdpcp","GP141_up",0.30798980757449
"Lrrc57","GP141_up",0.296991282670225
"Cant1","GP141_up",0.286737994193219
"Uggt2","GP141_up",0.281879991683526
"Snhg10","GP141_up",0.263911879999566
"Hace1","GP141_up",0.259093449378094
"Idi1","GP141_up",0.25382382885082
"Ctsh","GP141_up",0.253024322641774
"Stard9","GP141_up",0.252152041441081
"Pawr","GP141_up",0.246740941255562
"Fam78b","GP141_up",0.24438376317488
"Stk11ip","GP141_up",0.244313249840273
"Etfbkmt","GP141_up",0.242274353820066
"Znrf3","GP141_up",0.236249120014112
"Atp1a4","GP141_up",0.233056866106917
"Epm2a","GP141_up",0.231995081031991
"Treh","GP141_up",0.231900657084576
"Ppp1r42","GP141_up",0.227243507290388
"Tmem25","GP141_up",0.225888019522782
"Prss27","GP141_up",0.225778222500855
"Atp6v0a4","GP141_up",0.224131536589538
"Sat2","GP141_up",0.223738812664253
"Mep1b","GP141_up",0.222281443319242
"Scn4a","GP141_up",0.218184365519228
"Mypn","GP141_up",0.218097410449783
"Mapt","GP141_up",0.215562097292609
"Stab1","GP141_up",0.214947699746027
"Zfp942","GP141_up",0.214781854392697
"Lrrd1","GP141_up",0.214011999906739
"Rtkn2","GP141_up",0.213528488398625
"Dnah12","GP141_up",0.213363017411266
"Insc","GP141_up",0.212498947393407
"Rims3","GP141_up",0.212391691301182
"Hormad2","GP141_up",0.212329824667391
"Lnx2","GP141_up",0.211704161061168
"Myo5b","GP141_up",0.210971594421861
"Dnah7a","GP141_up",0.210539489392598
"Lrp2bp","GP141_up",0.20860909196805
"Dqx1","GP141_up",0.208600812441654
"Slc3a1","GP141_up",0.207825282845067
"Mpzl2","GP141_up",0.207498059889071
"Fstl4","GP141_up",0.206215643161607
"Trim69","GP141_up",0.205056145081183
"Ddx28","GP141_up",0.203828991613933
"Calcb","GP141_up",0.20244617960902
"Junos","GP141_up",0.199069551094258
"Plpp5","GP141_up",0.195500848893569
"Plekha6","GP141_up",0.195354635430965
"Zbtb18","GP141_up",0.19380081993384
"M1ap","GP141_up",0.193440940910872
"Rsph10b","GP141_up",0.192688921067017
"Ampd2","GP141_up",0.19227883658934
"Fbxl19","GP141_up",0.191525584347568
"Itgb8","GP141_up",0.18950491255785
"Mss51","GP141_up",0.18713532619374
"Wdr77","GP141_up",0.18509958626336
"Nfix","GP141_up",0.183230858922268
"Keg1","GP141_up",0.174634065031695
"AC113595.1","GP141_up",0.171457446028331
"Nme6","GP141_up",0.165952138734933
"Crkl","GP141_up",0.162952700394712
"Zfp369","GP141_up",0.157977521649482
"Ccdc15","GP141_up",0.157817767634564
"Aldh8a1","GP141_up",0.156785829464777
"Fam240a","GP141_up",0.155717193329406
"Cd200r3","GP141_up",0.155143376729599
"Dact2","GP141_up",0.155067681366776
"Lcat","GP141_up",0.151897277969027
"Lss","GP141_up",0.151193446570768
"Ranbp2","GP141_up",0.149486852105821
"Dlg2","GP141_up",0.149429334126777
"Catspere2","GP141_up",0.147626008809571
"Rasgef1a","GP141_up",0.146291925607673
"Ftcd","GP141_up",0.145237622666042
"Senp8","GP141_up",0.14390429470199
"Etfb","GP141_up",0.137329455246097
"Dlgap1","GP141_up",0.136833871994809
"Aspdh","GP141_up",0.134906164049004
"Nsd3","GP141_up",0.129808849409159
"Slc12a4","GP141_up",0.128630312365057
"Nrg1","GP141_up",0.127531907674713
"Farp2","GP141_up",0.125259404683862
"Wfdc21","GP141_up",0.124629384424553
"Serpina1d","GP141_down",-0.638599265911178
"Alb","GP141_down",-0.460443419390433
"Fabp1","GP141_down",-0.429879922201132
"Car3","GP141_down",-0.351756905532216
"Gsta3","GP141_down",-0.305180197900155
"Serpina1e","GP141_down",-0.258577379675342
"Gstm1","GP141_down",-0.221200067491464
"Optn","GP141_down",-0.215213430152405
"Pdzd2","GP141_down",-0.204987722206125
"Mat1a","GP141_down",-0.197642995547386
"Rbp4","GP141_down",-0.159509924456475
"Pign","GP141_down",-0.148356469952935
"Hgd","GP141_down",-0.141391178723249
"Slc24a3","GP141_down",-0.140504304823253
"Apoc1","GP141_down",-0.138144973153127
"Zg16","GP141_down",-0.135411898216414
"Wfs1","GP141_down",-0.133465123582365
"Kng1","GP141_down",-0.130681260371059
"Slc16a4","GP141_down",-0.129713799150616
"Urah","GP141_down",-0.124816443635123
"Ttr","GP141_down",-0.124805052199674
"Akr1c6","GP141_down",-0.122424273657387
"Car10","GP141_down",-0.118556000411981
"Hpd","GP141_down",-0.115237604861981
"Cnih2","GP141_down",-0.102645361655881
"Tat","GP141_down",-0.102028057765089
"Gamt","GP141_down",-0.101489294896665
"Fabp2","GP141_down",-0.100071762335645
"Cttnbp2","GP142_up",1
"Serpina1d","GP142_up",0.825711623174502
"Gzmk","GP142_up",0.393134778564272
"Ttc36","GP142_up",0.168094961266002
"Car10","GP142_up",0.159376714358389
"Nhlrc3","GP142_up",0.157131207466844
"Slc16a4","GP142_up",0.154038579374567
"Wfs1","GP142_up",0.134895496448532
"Kng1","GP142_up",0.133918838019227
"Rbp4","GP142_up",0.132676196402534
"Miox","GP142_up",0.12277486638209
"Gucd1","GP142_up",0.115655572217984
"Hgd","GP142_up",0.112941436670838
"Optn","GP142_up",0.111713904972344
"Ntf5","GP142_up",0.109812331249131
"Rabgef1","GP142_up",0.104449659172417
"Glyat","GP142_up",0.100740685617835
"Prodh","GP142_up",0.100028625591725
"Alb","GP142_down",-0.788829527555625
"Ambp","GP142_down",-0.36457577717094
"Serpina1b","GP142_down",-0.208615535950157
"Tjp1","GP142_down",-0.164493824990123
"Hrg","GP142_down",-0.153050580025149
"Mup7","GP142_down",-0.15261039755977
"Apoe","GP142_down",-0.144078831165178
"Selenbp2","GP142_down",-0.14190682631437
"Ahsg","GP142_down",-0.134855529165606
"Hspa1a","GP142_down",-0.124332255226572
"Mcpt4","GP142_down",-0.123340848558609
"H4c6","GP142_down",-0.121509059643422
"Ovgp1","GP142_down",-0.118005050198902
"Uggt2","GP142_down",-0.108773301315498
"Ocln","GP142_down",-0.1069822564169
"Ttr","GP142_down",-0.104867543981051
"Apoa2","GP142_down",-0.102797129078366
"Alb","GP143_up",1
"Cttnbp2","GP143_up",0.313628507863581
"Hspa1a","GP143_up",0.188628791386407
"Fabp2","GP143_up",0.112057593537921
"Serpina1d","GP143_down",-0.112538971432813
"Aqp8","GP143_down",-0.110897248562557
"Ugt2b34","GP144_up",1
"Fabp2","GP144_up",0.358128767045638
"Hspa1a","GP144_up",0.267952169573415
"Cep83","GP144_up",0.155724896303934
"Ccr2","GP144_up",0.154268238912987
"Fabp6","GP144_up",0.147979107305771
"Zbtb16","GP144_up",0.144063702779319
"Rhoq","GP144_up",0.139530083195355
"Vopp1","GP144_up",0.134121824722718
"Cldn7","GP144_up",0.133385175602014
"Lmbrd1","GP144_up",0.128848473539847
"Snx9","GP144_up",0.124643945940252
"Perp","GP144_up",0.123580891151348
"Hus1","GP144_up",0.123264135487762
"Tbcel","GP144_up",0.114482972973829
"Mcoln2","GP144_up",0.11410947233173
"B4galt1","GP144_up",0.113861278717627
"Dock4","GP144_up",0.111857599611197
"Gzmc","GP144_up",0.104530555257774
"Errfi1","GP144_up",0.104320590788276
"Defa24","GP144_down",-0.652684851889543
"Defa30","GP144_down",-0.426538025807073
"Fabp1","GP144_down",-0.334839765582642
"Rbp2","GP144_down",-0.316036787982395
"Defa38","GP144_down",-0.301394015920293
"Defa21","GP144_down",-0.258010909110541
"Defa39","GP144_down",-0.253876627482038
"Apoa1","GP144_down",-0.235540813438431
"Defa22","GP144_down",-0.22277969755168
"Gzmk","GP144_down",-0.222081366039767
"Lyz1","GP144_down",-0.218428858178985
"Itln1","GP144_down",-0.217527696850784
"Apoc3","GP144_down",-0.176617154418532
"Apoa4","GP144_down",-0.150369583909246
"Spink4","GP144_down",-0.136980362980421
"Guca2b","GP144_down",-0.135809227503574
"Defa23","GP144_down",-0.111221531946791
"Defa5","GP144_down",-0.105830080705147
"Fabp2","GP145_up",1
"Gzmk","GP145_up",0.163917282528609
"Rgs1","GP145_down",-0.186666874233224
"Apoa1","GP145_down",-0.145367222578308
"Reg3b","GP145_down",-0.131551568077756
"Hspa1a","GP145_down",-0.113530863783077
"Fabp2","GP146_up",0.588995361024567
"Slc10a2","GP146_up",0.551102237236901
"Fabp6","GP146_up",0.360341826193052
"Klrh1","GP146_up",0.309395193329068
"Ahi1","GP146_up",0.271259910660429
"Kcmf1","GP146_up",0.260281866228144
"Ppp1r3b","GP146_up",0.253000911533817
"Kap","GP146_up",0.224837707254974
"Slc16a6","GP146_up",0.217493584179495
"Gpr141","GP146_up",0.215962634954888
"Luzp1","GP146_up",0.20870715874935
"Zmym4","GP146_up",0.207393444529816
"Ddc","GP146_up",0.203465122365824
"Lyn","GP146_up",0.198858669614596
"Car2","GP146_up",0.19661566007058
"Cwc25","GP146_up",0.196475792504911
"Hs2st1","GP146_up",0.192263019663006
"Krt1","GP146_up",0.192133711764746
"Calm4","GP146_up",0.190618813220742
"Ces2c","GP146_up",0.188873154370382
"Slc5a8","GP146_up",0.186905277074989
"Tmprss2","GP146_up",0.185959148055462
"App","GP146_up",0.184024920844641
"Cyp2e1","GP146_up",0.183501550492747
"Coro2a","GP146_up",0.182071671533211
"Hao2","GP146_up",0.180212958113795
"Adcy7","GP146_up",0.178887049269574
"Chsy1","GP146_up",0.178094641682505
"Setd3","GP146_up",0.174840404494418
"Mtmr3","GP146_up",0.174339479779189
"Adipor2","GP146_up",0.174250520305192
"Aqp9","GP146_up",0.173366032125626
"Klhdc10","GP146_up",0.173058198716885
"Agfg2","GP146_up",0.170873782304411
"Tctn1","GP146_up",0.166686283000253
"Trafd1","GP146_up",0.165867017176801
"Naaladl1","GP146_up",0.165565247052928
"Mepce","GP146_up",0.163567358230205
"Pinx1","GP146_up",0.163165641338228
"Pou2f1","GP146_up",0.16142778630507
"Bbx","GP146_up",0.159356191625678
"Cnot3","GP146_up",0.156323959653079
"Zadh2","GP146_up",0.15501219078951
"Coq9","GP146_up",0.153259735349213
"Srbd1","GP146_up",0.149294416475178
"Ppp1r2","GP146_up",0.146685822446238
"Dubr","GP146_up",0.14391051054598
"Ahdc1","GP146_up",0.143766172536763
"Tmigd1","GP146_up",0.143462359135947
"Man2a1","GP146_up",0.141295695828919
"Ppm1k","GP146_up",0.14127621013563
"Nfia","GP146_up",0.140978908583142
"Skap2","GP146_up",0.139070510265836
"Gtpbp6","GP146_up",0.138334483184658
"Arid1b","GP146_up",0.137241305842276
"Prdm4","GP146_up",0.137102435096595
"Ctnna1","GP146_up",0.136394484400494
"Nemf","GP146_up",0.136067622856928
"Slc27a2","GP146_up",0.134708474602334
"G0s2","GP146_up",0.134045675361242
"Dnase2a","GP146_up",0.13367274974849
"Fah","GP146_up",0.133350837379743
"Lmf2","GP146_up",0.132645155468996
"Perp","GP146_up",0.131761763302308
"Miox","GP146_up",0.131717814897078
"Hectd4","GP146_up",0.130490917198064
"Morrbid","GP146_up",0.130188057749468
"Sqle","GP146_up",0.127310668866097
"Sufu","GP146_up",0.127147328885485
"Rere","GP146_up",0.127049394830918
"Cldn2","GP146_up",0.126348198557686
"Rdh16f2","GP146_up",0.124332494852414
"Plaa","GP146_up",0.123273447322788
"Cd63","GP146_up",0.123271360887483
"Nr2f2","GP146_up",0.123192945482413
"Elmod2","GP146_up",0.123163635983667
"Tmem181a","GP146_up",0.123031944900525
"Ubxn2b","GP146_up",0.122655725226765
"Rars2","GP146_up",0.122504698883753
"Me1","GP146_up",0.122304780146519
"Egfr","GP146_up",0.122183030597468
"Limk2","GP146_up",0.122064841609682
"Mfsd10","GP146_up",0.121759039388831
"Scel","GP146_up",0.121561925993812
"Usp4","GP146_up",0.119849720404737
"Enpp2","GP146_up",0.118473022436824
"Myh10","GP146_up",0.118029501653446
"Acsm3","GP146_up",0.117995333776689
"Stom","GP146_up",0.117765132502596
"Sdr16c6","GP146_up",0.116702661987425
"Daglb","GP146_up",0.116453569672869
"Dhdh","GP146_up",0.115936414112644
"Polm","GP146_up",0.114749977933113
"Aldh1l1","GP146_up",0.114500247224236
"Clcn6","GP146_up",0.11404028931932
"Krtdap","GP146_up",0.113734640113243
"S100a16","GP146_up",0.112603365229115
"Ndufaf5","GP146_up",0.112522488503008
"Apobec2","GP146_up",0.112102503780555
"Kif26b","GP146_up",0.111768591722774
"Rbp2","GP146_down",-1
"Fabp1","GP146_down",-0.736436364278355
"Apoa1","GP146_down",-0.422912057052878
"Ckmt1","GP146_down",-0.35007197107026
"Spink1","GP146_down",-0.317120812504238
"Lgals4","GP146_down",-0.29829779965779
"Apoc3","GP146_down",-0.264008545641211
"Clec2h","GP146_down",-0.26213090832081
"Sult1b1","GP146_down",-0.244656969032228
"Gpx2","GP146_down",-0.184375327326109
"Zg16","GP146_down",-0.174371525052406
"Gda","GP146_down",-0.165946004669711
"Sult1d1","GP146_down",-0.142161339708869
"Gzmk","GP146_down",-0.135810040045653
"Adh6a","GP146_down",-0.134088842766073
"Osbpl3","GP146_down",-0.133838811168399
"Fbp2","GP146_down",-0.132187640887868
"Apoa4","GP146_down",-0.129649094209543
"Hadh","GP146_down",-0.12716623337932
"Tmem54","GP146_down",-0.122201642622018
"Reg3a","GP146_down",-0.121044877591718
"Smim22","GP146_down",-0.120444329372721
"Tff3","GP146_down",-0.11893903982459
"Sprr2a3","GP146_down",-0.107165927326918
"Cela1","GP146_down",-0.105388769494083
"Gstm3","GP146_down",-0.104734921424033
"Guca2b","GP146_down",-0.100821023566138
"Reg3g","GP147_up",1
"Gzmk","GP147_up",0.11515540719257
"Klra7","GP147_up",0.102590166537471
"Fabp2","GP147_down",-0.306315511914524
"Phgr1","GP147_down",-0.117848163282557
"Cldn7","GP147_down",-0.105987173163739
"Rbp2","GP148_up",0.686650229697078
"Fabp1","GP148_up",0.681690746202589
"Apoa1","GP148_up",0.607784172875815
"Ckmt1","GP148_up",0.288352735360608
"Apoc3","GP148_up",0.246177096433856
"Clec2h","GP148_up",0.220747014103173
"Spink1","GP148_up",0.211979160424683
"Sult1b1","GP148_up",0.206305489393223
"Apoa4","GP148_up",0.173947227596396
"Guca2b","GP148_up",0.157753767463418
"Lgals4","GP148_up",0.156376868050563
"Smim22","GP148_up",0.152548338986546
"Gpx2","GP148_up",0.133593902064733
"Prap1","GP148_up",0.12249111726097
"Gda","GP148_up",0.11826764601533
"Adh6a","GP148_up",0.115417714144013
"Hadh","GP148_up",0.109732194933176
"Reg3a","GP148_up",0.100098992047155
"Fabp2","GP148_down",-1
"Gzma","GP148_down",-0.183733676845265
"Fabp6","GP148_down",-0.168078707169113
"Gzmb","GP148_down",-0.16343753276012
"Kap","GP148_down",-0.158229990920334
"Gpx3","GP148_down",-0.114768923101862
"Pcdh7","GP149_up",1
"Areg","GP149_up",0.122605010392037
"Malat1","GP150_up",0.911103853680174
"Tmem176b","GP150_up",0.892864343478916
"Tmsb4x","GP150_up",0.854205054881947
"AW112010","GP150_up",0.766490461091831
"Ifngr1","GP150_up",0.753308458436713
"CT010467.1","GP150_up",0.724318097057926
"Tmem176a","GP150_up",0.692032331570873
"Ctla4","GP150_up",0.65133856847663
"Cmss1","GP150_up",0.637374742584459
"Il7r","GP150_up",0.614295087496079
"Agap1","GP150_up",0.61101099381197
"Ddx5","GP150_up",0.592216144030875
"Myo1e","GP150_up",0.581017579179688
"H2-D1","GP150_up",0.568402007377187
"Itm2b","GP150_up",0.563485684642333
"Tagln2","GP150_up",0.562121863751276
"Zeb1","GP150_up",0.559697615272127
"B2m","GP150_up",0.542889604426617
"Rgs1","GP150_up",0.529940466015829
"Eef1a1","GP150_up",0.528894205584657
"Tpt1","GP150_up",0.523806148766495
"Adamtsl3","GP150_up",0.522993750344912
"Tmsb10","GP150_up",0.518362361089865
"Abr","GP150_up",0.481556030611565
"Icos","GP150_up",0.470570517391082
"Bhlhe40","GP150_up",0.460942108631234
"Emb","GP150_up",0.451042777867299
"Ckb","GP150_up",0.448508879052321
"Prkch","GP150_up",0.443366268076849
"Carmil1","GP150_up",0.434485666627358
"Rack1","GP150_up",0.43247395750974
"Cmip","GP150_up",0.414451955573008
"Ubb","GP150_up",0.409671144992497
"S100a10","GP150_up",0.405913046524476
"Cntn1","GP150_up",0.405333548800088
"Ptprj","GP150_up",0.403319031791732
"Ly6e","GP150_up",0.402811844335526
"Fau","GP150_up",0.397416108827506
"Ly6a","GP150_up",0.393121576313751
"Il18r1","GP150_up",0.382839685734337
"H2-K1","GP150_up",0.375375755705149
"Selplg","GP150_up",0.372239736101085
"Adgrl2","GP150_up",0.357037443732523
"Grap2","GP150_up",0.355377892810758
"Ctnnd2","GP150_up",0.351472002322654
"Dgkh","GP150_up",0.351449800962979
"Sik3","GP150_up",0.351243861672568
"Dennd4a","GP150_up",0.351160546399294
"Skap1","GP150_up",0.34896683438175
"Irak2","GP150_up",0.34176149734659
"Srsf5","GP150_up",0.341196075474763
"Lncpint","GP150_up",0.337913698940535
"Braf","GP150_up",0.337566618343796
"Kcnma1","GP150_up",0.33473953900725
"Prr13","GP150_up",0.332227328465766
"Ankrd11","GP150_up",0.328605172453042
"Tnfrsf4","GP150_up",0.328157459972165
"Marchf3","GP150_up",0.327480061792792
"Pfn1","GP150_up",0.322254148533059
"Srrm2","GP150_up",0.31839921335639
"Tnfrsf1b","GP150_up",0.313370678730403
"Elmo1","GP150_up",0.312834814382787
"Ubc","GP150_up",0.307242633649699
"Il10","GP150_up",0.306971940527358
"Ptk2b","GP150_up",0.306013412835837
"Cxcr6","GP150_up",0.304237500204591
"Gna13","GP150_up",0.296683781020761
"Maf","GP150_up",0.293900963598451
"Fnbp1","GP150_up",0.293485576133445
"Zbtb20","GP150_up",0.292208355492681
"St8sia1","GP150_up",0.288989507800406
"Rac2","GP150_up",0.28706845555205
"Cd5","GP150_up",0.285566661846233
"Cytip","GP150_up",0.285456587049618
"Slc24a3","GP150_up",0.285193718324572
"Itgb7","GP150_up",0.280683500884597
"Rgs10","GP150_up",0.277663355916096
"Jak1","GP150_up",0.27755139065448
"Arhgap26.1","GP150_up",0.27609368527846
"Zmat4","GP150_up",0.272850177688349
"Clcn3","GP150_up",0.272706079624393
"Litaf","GP150_up",0.270280863639704
"Mir142hg","GP150_up",0.270140284404327
"Jun","GP150_up",0.266447324269876
"Ltb4r1","GP150_up",0.265871159230842
"Pitpnm2","GP150_up",0.26502867919688
"Ltb","GP150_up",0.26480711590647
"Rapgef2","GP150_up",0.264439547010483
"Tjp1","GP150_up",0.263360121539766
"Cd7","GP150_up",0.263113675671844
"Srgn","GP150_up",0.261260545229771
"Podnl1","GP150_up",0.257469598569377
"Fermt2","GP150_up",0.257101257778073
"Sla","GP150_up",0.254670768283933
"Klf12","GP150_up",0.254484324750275
"Smpdl3a","GP150_up",0.253373902596131
"Asb2","GP150_up",0.253253626540099
"Fcer1g","GP150_up",0.252969677900767
"Laptm5","GP150_up",0.252341916969248
"Slc9a9","GP150_up",0.250849983862276
"Olfm3","GP150_down",-1
"Slc25a3","GP150_down",-0.919759987115223
"Crip1","GP150_down",-0.876116137976985
"Mest","GP150_down",-0.86106100952541
"Cdkn1a","GP150_down",-0.807319584244539
"Atp5md","GP150_down",-0.715682537496106
"S100a6","GP150_down",-0.689189396426817
"Anxa2","GP150_down",-0.646267262704057
"Nr4a1","GP150_down",-0.616646726466133
"Lmna","GP150_down",-0.616331473511527
"Tnfrsf9","GP150_down",-0.600407962618959
"Rn7sk","GP150_down",-0.579989079582614
"Areg","GP150_down",-0.563197398024574
"Fth1","GP150_down",-0.535895505949197
"Cstb","GP150_down",-0.473321957238773
"Dnaja1","GP150_down",-0.46992206362735
"Lgals3","GP150_down",-0.461715457384051
"Trmt61b","GP150_down",-0.458864182520343
"Crem","GP150_down",-0.445291090730028
"Cd8b1","GP150_down",-0.441611853167948
"Emd","GP150_down",-0.437340511368424
"Cited2","GP150_down",-0.431954582111435
"Gem","GP150_down",-0.431846024378322
"Ninj1","GP150_down",-0.422359915385645
"Nr4a2","GP150_down",-0.41931135312182
"Maff","GP150_down",-0.410506218058124
"Rel","GP150_down",-0.409282832908153
"Tubb2a","GP150_down",-0.399448395511991
"Snhg15","GP150_down",-0.396478204129666
"Atf3","GP150_down",-0.393207367620597
"Amd1","GP150_down",-0.392911320066114
"BC031181","GP150_down",-0.387848599671403
"Tsc22d1","GP150_down",-0.384316294847683
"Ramp3","GP150_down",-0.370173342914801
"Ptms","GP150_down",-0.367992244900189
"Samsn1","GP150_down",-0.359579151304762
"Impdh2","GP150_down",-0.356656649333375
"Tubb4b","GP150_down",-0.356509917346942
"Ccr7","GP150_down",-0.349236481821459
"Rab4a","GP150_down",-0.344647106499447
"Tpm4","GP150_down",-0.343110204090929
"Ccl4","GP150_down",-0.342576527276527
"Vps37b","GP150_down",-0.338025229421006
"Ccl5","GP150_down",-0.337528727159035
"Cd8a","GP150_down",-0.337222863522717
"Btg1","GP150_down",-0.33605272950518
"Nkg7","GP150_down",-0.334990717442871
"Map1lc3a","GP150_down",-0.334113429030278
"Ier2","GP150_down",-0.330775658724055
"Klf4","GP150_down",-0.326642699381058
"Cenpa","GP150_down",-0.324739743153971
"Cebpb","GP150_down",-0.324428947438527
"Srsf7","GP150_down",-0.321512616739395
"Eif5a","GP150_down",-0.318515759092011
"Pltp","GP150_down",-0.31485514293553
"Pld3","GP150_down",-0.310117021668988
"Cd160","GP150_down",-0.30203395430054
"Abt1","GP150_down",-0.301852504984551
"Rpn1","GP150_down",-0.298567847274965
"Tinf2","GP150_down",-0.298087908396808
"Ctla2a","GP150_down",-0.297711689919511
"Rsrp1","GP150_down",-0.296581761224636
"Isy1","GP150_down",-0.29629424707037
"Arl5c","GP150_down",-0.29273374216523
"Sap18","GP150_down",-0.292289572918534
"Trf","GP150_down",-0.291153998039601
"Pde1c","GP150_down",-0.289387410207609
"Spty2d1","GP150_down",-0.284602069241906
"Ssna1","GP150_down",-0.278141012196128
"Inpp4b","GP150_down",-0.278107501111025
"Nr4a3","GP150_down",-0.277710710326741
"Wwc1","GP150_down",-0.275974457938365
"Map2k3","GP150_down",-0.274364308259626
"Pop4","GP150_down",-0.272329820511948
"Sar1a","GP150_down",-0.27194694002501
"Prdx1","GP150_down",-0.270698350744384
"Itm2c","GP150_down",-0.270219063344017
"Igfbp4","GP150_down",-0.267189143882319
"Ifrd1","GP150_down",-0.264869682324929
"D8Ertd738e","GP150_down",-0.264399263833193
"Gzmb","GP150_down",-0.26419472008544
"Prr7","GP150_down",-0.264136135729378
"Sub1","GP150_down",-0.263219454813047
"Ldha","GP150_down",-0.259331537870286
"Klrc1","GP150_down",-0.256764317567981
"Ikzf3","GP150_down",-0.254568248161525
"Lars2","GP150_down",-0.250395353786097
"Fam110a","GP150_down",-0.239783822025608
"Gapdh","GP150_down",-0.23787972671031
"Hilpda","GP150_down",-0.236990821389704
"Rbm3","GP150_down",-0.234889553944132
"Rheb","GP150_down",-0.234773212632021
"Snrpg","GP150_down",-0.229103930922957
"Phlda1","GP150_down",-0.224785052210406
"Hexb","GP150_down",-0.224410945963679
"Pdcd1","GP150_down",-0.223606936537672
"Cst7","GP150_down",-0.222836567222401
"Lgals1","GP150_down",-0.221433552671516
"Txnip","GP150_down",-0.221054220998932
"Tnik","GP150_down",-0.221048053478232
"Pxdc1","GP151_up",1
"Lmo4","GP151_up",0.298873365123544
"Ramp3","GP151_up",0.164610630828142
"Sptssa","GP151_up",0.161992296222584
"Lgals3","GP151_up",0.156699096398866
"S100a6","GP151_up",0.134241712885185
"Ramp1","GP151_up",0.12986720182805
"Il7r","GP151_up",0.122589628214506
"Rgcc","GP151_up",0.112717026571662
"Cd163l1","GP151_down",-0.209266426152659
"H2-K1","GP151_down",-0.177217671243995
"Cd247","GP151_down",-0.146938209967326
"Ctla4","GP151_down",-0.137920835048848
"Ubb","GP151_down",-0.131312375117221
"Hopx","GP151_down",-0.128919371164274
"H2-D1","GP151_down",-0.128263463120445
"Vim","GP151_down",-0.127198724235147
"Rgs1","GP151_down",-0.123096273415889
"Pfn1","GP151_down",-0.121962575365537
"Il17a","GP151_down",-0.116755174778996
"Il21r","GP151_down",-0.113789530618493
"Ostf1","GP151_down",-0.11245063106621
"Pdcd1","GP151_down",-0.111881277840549
"B2m","GP151_down",-0.111225003999678
"Actb","GP151_down",-0.10721121419176
"Tmsb4x","GP151_down",-0.102154075819857
"Crip1","GP151_down",-0.10033412040184
"Klf2","GP151_down",-0.100104225583472
"Ctla4","GP152_up",1
"Itm2b","GP152_up",0.980443768444265
"Il10","GP152_up",0.964687995140784
"CT010467.1","GP152_up",0.896003425792692
"Tmsb4x","GP152_up",0.835315021535757
"Maf","GP152_up",0.784134314715614
"Malat1","GP152_up",0.763407686674478
"Icos","GP152_up",0.75530293302382
"Rgs1","GP152_up",0.681871830128855
"Cmss1","GP152_up",0.634595013701449
"Tpt1","GP152_up",0.630327240406341
"Ifngr1","GP152_up",0.627181102508814
"Ly6a","GP152_up",0.526085131229954
"Ccr2","GP152_up",0.471261664630906
"Actb","GP152_up",0.457531618372249
"Cytip","GP152_up",0.432189246614588
"Ubb","GP152_up",0.432034493023902
"Tmem176b","GP152_up",0.423243949215739
"AW112010","GP152_up",0.403539985512437
"Cdk8","GP152_up",0.400442720087813
"Klf6","GP152_up",0.39500723324851
"Mir6236","GP152_up",0.388477804092374
"Eef1a1","GP152_up",0.388465920366375
"Jun","GP152_up",0.384475273758226
"Pfn1","GP152_up",0.374935413915346
"Capg","GP152_up",0.373951805496991
"Cd28","GP152_up",0.370746913968499
"Ddx5","GP152_up",0.365555602073278
"Asb2","GP152_up",0.356845870017793
"Ahnak","GP152_up",0.346460390229353
"Glrx","GP152_up",0.334080025851489
"Tagln2","GP152_up",0.333455893261219
"Podnl1","GP152_up",0.331297178742996
"Cd4","GP152_up",0.328323289202508
"Tmem176a","GP152_up",0.320970227622417
"Inpp4b","GP152_up",0.316083238341325
"Srgn","GP152_up",0.313394592829009
"Vim","GP152_up",0.309279629929714
"Fos","GP152_up",0.307043043132789
"AU020206","GP152_up",0.306068880148169
"Fau","GP152_up",0.300693360918982
"Smco4","GP152_up",0.292969821167471
"Dusp1","GP152_up",0.292472724065314
"Ccr9","GP152_up",0.289660563137418
"Laptm5","GP152_up",0.289257275311242
"Ly6e","GP152_up",0.28861928132236
"Leprotl1","GP152_up",0.287332643950309
"Cd5","GP152_up",0.286619674938073
"Ltb4r1","GP152_up",0.281840446189905
"Lat","GP152_up",0.281340305110918
"Skap1","GP152_up",0.280979972959819
"Socs2","GP152_up",0.276922917663387
"Ckb","GP152_up",0.269927113259976
"Il7r","GP152_up",0.266184422532191
"Ucp2","GP152_up",0.265990193720881
"Gpx1","GP152_up",0.264783748826175
"Cd40lg","GP152_up",0.263212144368507
"H2-D1","GP152_up",0.259416430366944
