"GP","CD8.A","CD8.B","CD8.C","CD8.D","CD8.E","CD8.F","CD8.G","CD8.H","CD8.I","CD8.J","CD8.K","CD8.Q","CD8.R","CD8.S","CD8.T","CD8.wU","CD8.wV","CD8.wX","CD8.wY","CD8.P","CD8.wM","CD4.A","CD4.B","CD4.C","CD4.D","CD4.E","CD4.F","CD4.G","CD4.H","CD4.I","CD4.Q","CD4.R","CD4.S","CD4.T","CD4.U","CD4.X","CD4.Y","CD4.wN","CD4.wZ","CD4.P","CD4.wM","Treg.A","Treg.B","Treg.C","Treg.D","Treg.E","Treg.F","Treg.P","Treg.wM","gdT.A","gdT.B","gdT.C","gdT.D","gdT.E","gdT.F","gdT.G","gdT.H","gdT.I","gdT.J","gdT.K","gdT.Q","gdT.R","gdT.S","gdT.T","gdT.U","gdT.V","gdT.X","gdT.Z","gdT.P","gdT.wM","CD8aa.A","CD8aa.B","CD8aa.C","CD8aa.D","CD8aa.E","CD8aa.P","CD8aa.wM","Tz.A","Tz.B","Tz.C","Tz.D","Tz.P","Tz.wM","DN.A","DN.B","DN.C","DN.D","DN.E","DN.F","DN.G","DN.H","DN.I","DN.J","DN.P","DN.wM","DP.wA","DP.wB","DP.wC","DP.wD","DP.wE","DP.wF","DP.wG","DP.wH","DP.wX","DP.wY","DP.wP","DP.wM"
"GP11",0.576453422524194,0.753795477004087,0.614964446708587,0.565325348701532,0.552089412586683,0.556320107947559,0.586348002028838,0.532541191888126,0.637574065188341,0.577742599061805,0.50396807692869,0.578373215110599,0.554795303476563,0.510311791920049,0.504040727331547,0.558304527090911,0.535358875905969,0.712888269095728,0.63034240053235,0.544103292621749,0.546717221846686,0.597827669762806,0.776026566392472,0.537635015908718,0.529239393441066,0.59572087901759,0.502221494043478,0.549825285106645,0.522195649190807,0.600124708453744,0.578272929501799,0.612374543109378,0.551781892148711,0.536950201133345,0.51229441845567,0.808230942159549,0.55835443639952,0.731810069504236,0.515169973975442,0.51056294336278,0.538132081874239,0.514670734204201,0.581335320502477,0.581627510368453,0.503935710380306,0.60620003865113,0.530841787206432,0.520479510729741,0.49657814358982,0.583505232014984,0.539793824484676,0.623785762382963,0.59796103584355,0.58716563981032,0.562607192223973,0.570082072866022,0.577990162466907,0.55354927111924,0.67910643285265,0.553840678706889,0.499261261597367,0.561496502511556,0.568174342870414,0.551267073790456,0.638235074161452,0.534983558777612,0.725364774015155,0.534431357687821,0.594020485450646,0.487767497218125,0.487606620595626,0.529663554303001,0.549911576973246,0.587475234908436,0.556455271350391,0.620197066220297,0.497896663210479,0.517366819749664,0.542261900317035,0.602781272175539,0.522286756962567,0.549346766861339,0.555155606241845,0.546000033599816,0.627603288708003,0.57989323500639,0.631930674231646,0.62138124940269,0.61974225388805,0.58145023379244,0.486164552770482,0.523945097528545,0.5578503682715,0.577344306809408,0.533104371571817,0.515186927263462,0.535409387351155,0.508391949239812,0.547105291910616,0.519835350070868,0.517291875275886,0.594839579191362,0.555714349295834,0.535477170262838,0.499388032481931,0.518882248097962,0.575451611179282
"GP12",0.567302536157784,0.533022469663492,0.854581815003749,0.56959546238111,0.63040964415114,0.713544358410829,0.493760541764016,0.610219986477436,0.505873339974545,0.628560836728074,0.557806651265969,0.494493428595272,0.660029083179747,0.731685341159435,0.57282790037465,0.479634203677344,0.616081149242755,0.89569069024518,0.636564386055221,0.513484758513365,0.518840184694335,0.647629666170381,0.612188718135621,0.59877618667877,0.61506158944207,0.802269266682685,0.649498035458567,0.86082802000425,0.924067462903936,0.966651050488243,0.714708348924379,0.699382220366783,0.639344191709229,0.715795159864508,0.747106594283095,0.737990721083169,0.66220383813319,0.552174101721253,0.578095601502278,0.662704346460304,0.502479855059575,0.527324734634317,0.927318562545514,0.794920694799675,0.676480013400475,0.598894400715655,0.751367095080934,0.782144381168715,0.638360055721951,0.665067852647368,0.507660861695349,0.507474723867835,0.540617005973271,0.581411375425171,0.518676302197852,0.587676036122064,0.670442478916949,0.494432051390344,0.69246966055427,0.632266447634477,0.58379897218033,0.492167301685949,0.547037458046668,0.497271935787388,0.499714692816936,0.545526096118291,0.61726616784055,0.523183848679153,0.504565420800063,0.572102633109064,0.541220117452977,0.500007838001659,0.562740578229858,0.575143138312719,0.682565369571891,0.517132310443593,0.543088380557305,0.649703275323872,0.640238639239972,0.801419346477025,0.674395608377436,0.743201410625652,0.612525698634554,0.900412559639736,0.550055658753224,0.549315056353068,0.498444536261639,0.546078252850968,0.643091597664484,0.906110567079143,0.563699864000557,0.563365081349204,0.663916992666356,0.633187687459167,0.615927276862703,0.543151502582558,0.70779422606122,0.556843469592938,0.59261461812603,0.604951554754869,0.660877639322308,0.535984647160565,0.615200567995168,0.5704589910889,0.570461069093097,0.593854944495774,0.582643224821888
"GP13",0.521470844175861,0.564202830942318,0.574479947009876,0.545974503647766,0.632841287701637,0.613646631945339,0.67674673383514,0.599049960100577,0.644539195950456,0.555083693278389,0.546585363810002,0.607720580625165,0.607598107309768,0.553104712924395,0.567746509179092,0.616288760932789,0.621150629707313,0.560028780820698,0.721623736742819,0.526277573624335,0.51375248875103,0.503631367751585,0.522663409343377,0.572915043673784,0.559154792871078,0.656360404239593,0.544492458955445,0.528165949248666,0.532455219571247,0.557919832977738,0.501330233923516,0.528018349629919,0.579832472185929,0.650943814866386,0.58488056594483,0.775661519448177,0.960771645562056,0.61711311243581,0.5704263263363,0.609737796280542,0.501486231219452,0.614471332152972,0.523641340184026,0.542210916094726,0.610529530662712,0.626586636162216,0.540394655997785,0.548603890968729,0.560617094012712,0.653742965934889,0.640405114009281,0.6107567722194,0.501892795359838,0.584445544496336,0.5861371994676,0.611765377756305,0.567066228951221,0.561428788100434,0.506403032460981,0.586023868562502,0.979009118115674,0.973954394282034,0.991018430658927,0.965401209801408,0.988487401057669,0.989792658610852,0.788343549181447,0.580885567786306,0.649911113478761,0.591540493626095,0.584705807894463,0.574629052134023,0.627105909608804,0.517555039236907,0.525579458885389,0.502804617104641,0.480184567870894,0.549670300971669,0.598473270591295,0.594134537342658,0.978093364213586,0.62871749433733,0.608031348531506,0.519665313398942,0.572962765138137,0.669532492320748,0.612165315676035,0.55273064996961,0.655462909686794,0.678545187860597,0.542646408805384,0.625530967816174,0.581032086590406,0.539265661192612,0.540340896435758,0.547388732468337,0.539179858523035,0.537049715260773,0.597190581917402,0.621309504780346,0.557276238409718,0.630347619870868,0.515997499125754,0.512101413348141,0.555761132412916,0.499377315803455,0.520971544190633
"GP14",0.530558544347744,0.508870344227589,0.588807514064002,0.554197061767692,0.536284262876769,0.552619691088919,0.547411668116594,0.527367959757606,0.563085600079977,0.590772282995565,0.5637682207699,0.543549533027106,0.50429568612476,0.579606386124054,0.595652523700872,0.529560090182562,0.520100426636485,0.538542859686081,0.537420916457867,0.622157637805141,0.555095792707532,0.506561798519896,0.515277652676823,0.503186254911758,0.522276433204617,0.521285663221887,0.530703790960032,0.565980051972279,0.566558959204341,0.536319553200789,0.536977214626935,0.520864025618188,0.57152708160114,0.53238322343666,0.482551715712802,0.582125718803095,0.525499139433405,0.572320539094069,0.5359349308849,0.560974749190145,0.530206846198366,0.503069001515904,0.507878978779249,0.538583535276569,0.549781542433051,0.571484886156471,0.529715885024519,0.586481511359788,0.513532991417226,0.592398629447384,0.526120179097386,0.509555638079525,0.517109079167563,0.519027515555019,0.499454054312881,0.61706102405385,0.555610002416721,0.588227694754497,0.604495801436117,0.605950093089981,0.53249202705014,0.542831796756338,0.534198810540622,0.54046599530044,0.50103168186254,0.507152643983694,0.63494265081974,0.510205881565745,0.499926810397106,0.515345701920172,0.556723585472824,0.512715362111519,0.513094655592679,0.518556527514378,0.511483956193739,0.535833315843432,0.554365208311088,0.539692710493309,0.504821523879991,0.515605671661682,0.576655008880826,0.592206255771006,0.508939627902149,0.506629190707589,0.509232059692611,0.560950886459492,0.512024345518516,0.530095121378554,0.531709415846075,0.506929285735482,0.519217726826565,0.553949283641339,0.547633629593811,0.546921892632298,0.490754492360867,0.566945029032273,0.557102828291303,0.536704396005081,0.49176269833787,0.530721498465116,0.908158429019861,0.997909412134156,0.551972278444796,0.510268384102808,0.56636490171811,0.694667104002405,0.580876888150105
"GP15",0.553796746605018,0.554173776771942,0.668730707132967,0.92832877438421,0.75605868039693,0.893021943178403,0.634650146838214,0.547432804160583,0.577540354774059,0.546303479993864,0.697116408779608,0.512336526179539,0.508620667929434,0.69100242665136,0.61519890010032,0.578544532521882,0.511536818801978,0.550608551167552,0.643789146553185,0.724275499676484,0.541528863614422,0.517182591259605,0.607290235250213,0.585020358724903,0.588930712431389,0.73180509230672,0.860980993566039,0.549342080463729,0.55618149292906,0.523890781594082,0.56873640306877,0.522543943629512,0.594451666864632,0.583707963415895,0.672828979813983,0.527902727889967,0.584677655006595,0.538133187592016,0.527546608204348,0.639892911119522,0.575703745731423,0.54353242119229,0.563973909175732,0.956430614262573,0.548977086291552,0.502892338887162,0.669723483849892,0.693192426303245,0.6255209842643,0.594402424613007,0.534362191028152,0.548545210484473,0.647776642743158,0.590051542101634,0.535206277519059,0.56405989476296,0.541345391268966,0.570823502950041,0.557494733250252,0.596872947725309,0.532931933806039,0.600605736210388,0.526265869922056,0.668942300500891,0.652597354356909,0.591158434404038,0.98761340778145,0.569692103602714,0.713465015879329,0.527967919989875,0.558980991787398,0.612355399353239,0.520853672298626,0.60968100112862,0.595250860028401,0.787976408582026,0.513424891965725,0.518191900129465,0.564330928006691,0.602919179304721,0.711676640881646,0.720507695960045,0.515623353184771,0.523865639358214,0.566654832562079,0.67571450351099,0.534934487958222,0.535698534298227,0.638083433915963,0.895032069624788,0.899687458555448,0.631276955331341,0.569741568827467,0.618272257528063,0.537000482901485,0.570381232852077,0.531676919731986,0.574651126830399,0.50595659925088,0.551810396363557,0.797423027674654,0.713970270580191,0.989915881611156,0.607305866254165,0.548527242283738,0.723909850900104,0.501296382245211
"GP16",0.521769460417136,0.573292501008094,0.600671966062401,0.507186842744605,0.531528938184369,0.979021267367602,0.53086179980266,0.521962907444965,0.535166425192608,0.60839821363331,0.614475327225992,0.504807370262568,0.588246680888796,0.589576367663446,0.539062131685947,0.54442107411976,0.561318812938789,0.541116418914241,0.801852700227529,0.538398191027419,0.551320531493831,0.537361920962634,0.529154162760841,0.517064878992636,0.959300741074147,0.524170638134751,0.540242335921164,0.561622727646228,0.524403980812843,0.560012570138771,0.505704005240043,0.524124391245825,0.568458585738607,0.524284690231238,0.479761672405727,0.522018446835624,0.492710259996569,0.651377212504956,0.519249718597148,0.519783703119053,0.50922164672525,0.539179456100669,0.543539018042313,0.520805594994075,0.540405143913788,0.541551813404585,0.63324612097379,0.645835460506601,0.510510340452352,0.579314935712236,0.5544289865329,0.569006967149366,0.49592500334136,0.504510251700946,0.535336133717396,0.516816638666605,0.505069876503061,0.533383045891491,0.583705343896505,0.620115825136222,0.592009717006816,0.561554392081053,0.550180506461479,0.629107014973236,0.553894849250605,0.50049341246513,0.470052631891247,0.518232206914373,0.542949315635916,0.562493360745465,0.548105088120766,0.590606888703269,0.587368116344949,0.534348859299859,0.544869075755922,0.547139138268556,0.499867939310285,0.528441607178418,0.501681866023049,0.55135221308894,0.535846502523785,0.544619164095757,0.473157491851336,0.545154386917088,0.591861132451475,0.576467272982976,0.562953233219461,0.57963029482118,0.571637791330402,0.560365123170251,0.504351760512696,0.882556821695141,0.953483209935461,0.562544702515294,0.501558137716407,0.540412594021342,0.588025569211274,0.613524834401224,0.539086572199018,0.524077852526716,0.599893656622114,0.622593434777055,0.593072663113165,0.528606615897192,0.51334894994745,0.576830518611066,0.56837935674271
"GP17",0.51268689252509,0.531064628754122,0.504172069558738,0.507725680226013,0.5362808049789,0.5312080060005,0.545917861779337,0.556024846967888,0.680211538232033,0.638422901707433,0.560060475235334,0.592746849101401,0.53198458495872,0.543991857823428,0.530583442823333,0.583497986228324,0.592746094479714,0.537116873868795,0.492985155387998,0.542541852521942,0.5791413487857,0.50975365125225,0.588315204546308,0.531721335339222,0.572993184122345,0.530353811955669,0.515765189385782,0.577376870903795,0.535211220337413,0.500112062585664,0.535485082090152,0.680166606063622,0.624022686779903,0.506522098557515,0.545806672496672,0.65423176867204,0.612319163861545,0.573649691254831,0.55478525270291,0.598400443951325,0.55382297385347,0.535588345635106,0.558020563985278,0.618401001205556,0.549743120164003,0.552810456405336,0.623402998534019,0.7210139822393,0.620585461563927,0.550097574576421,0.544321156713778,0.552268971077856,0.702985212243857,0.598471393054915,0.528098948505702,0.51905957224446,0.520822682637837,0.5200873149723,0.569707806658359,0.530239878822439,0.714170671146111,0.663996948495161,0.783805026944745,0.535398378321168,0.66710367225342,0.509227894398187,0.965709165781557,0.568853587063545,0.525856551831904,0.548280206142517,0.537755470382409,0.520785792237239,0.556569287073983,0.699470239415192,0.545942971383358,0.514619394169011,0.662745149938496,0.534194738107148,0.560126735812934,0.556772716421061,0.655519550602522,0.546290998104943,0.541567905128148,0.569932818693594,0.51064039468087,0.494272509365381,0.515002261116743,0.535253952420088,0.694865373898745,0.523810032514742,0.53972431437623,0.505731002377966,0.589068621595108,0.503453498990319,0.553851674464917,0.597271333255585,0.499261092150684,0.52475181193386,0.603766243682784,0.615248258565285,0.800117885312867,0.591476892865959,0.473069441648034,0.529476512507271,0.511279702054061,0.587664127335593,0.537609187934075
"GP18",0.525075905584579,0.593943911624926,0.63016864153009,0.654057337286875,0.549656946569428,0.552931800394172,0.60965433503356,0.547287498660693,0.579149502158034,0.550973816635747,0.512929311661376,0.594565625232331,0.549922681175648,0.526062258381429,0.564409644834743,0.501307972482735,0.61987923382128,0.558865185097271,0.586510555222887,0.59018426822965,0.506942646868606,0.518155364419843,0.530079053062428,0.601147193224708,0.574339001162495,0.656022730643507,0.510770550476534,0.518520106882145,0.574543866566775,0.598760411390318,0.51616713754656,0.600993557196893,0.557502147919389,0.532613487991498,0.724391761399955,0.532250686503145,0.563052228100869,0.658548102500053,0.573307233104555,0.560923893185714,0.541921359285108,0.536453397876139,0.530909183472358,0.556723185682124,0.536236692316325,0.515043319189071,0.513000397675057,0.592553065904726,0.545574508856262,0.642302793283168,0.57697878012632,0.549874631578565,0.533487328158484,0.641623527034693,0.562942404071759,0.525740039016282,0.519299800576578,0.527400786155378,0.576362752952347,0.623819102370391,0.549050790203372,0.580736241567734,0.652068187373487,0.542443660052635,0.791361929923473,0.706573548712163,0.884976769576749,0.554385303695849,0.524708220865917,0.56655115913395,0.564592513856903,0.531966101892003,0.580485478690338,0.549249972143064,0.506442664858732,0.607055634147054,0.557166207546467,0.589543717441703,0.532407266192796,0.506407934659008,0.598708185087439,0.564686042143764,0.624686736106188,0.540426529484154,0.519295476618601,0.547200676574913,0.515599806473964,0.502662463144493,0.571935946982333,0.587837960431212,0.535650202886116,0.523520638078659,0.6869269684607,0.560805842415513,0.554653541014403,0.544684478509336,0.548807528582732,0.527303417071949,0.60977449142034,0.629638173857504,0.727697001286599,0.561504819774147,0.544094100691979,0.529414425670316,0.528176905704188,0.604610565878747,0.590307725990914
"GP19",0.540581376286895,0.51215851067458,0.538088615862998,0.653806849100139,0.588150729488171,0.52215922488216,0.614882422923932,0.59333244568118,0.585029408979573,0.543730869942766,0.530008735237784,0.520067620978931,0.505783790712136,0.599573538153967,0.611945748982435,0.531572487995094,0.682797325930142,0.516340978547904,0.511509975400826,0.579778078072607,0.517152870290094,0.600928257748648,0.547727079304381,0.502541737693648,0.568181146580134,0.509020536978845,0.634581032893328,0.609624118673785,0.515442547034404,0.503452312722116,0.558918553801665,0.568504558831504,0.576662558894564,0.576551262780074,0.676054919012247,0.575394558737207,0.718969021030806,0.78076250434151,0.644128118894305,0.50158447349249,0.50959996359659,0.510527341951436,0.505763364119371,0.631041561047596,0.686348464164794,0.697052704536397,0.51119106282134,0.513618327757609,0.516074363217112,0.512727103035966,0.727441367898593,0.679045541393409,0.677734624491635,0.550589738547957,0.604685811269064,0.625879994667829,0.637704600211002,0.744242611274802,0.567131698415525,0.540458113229064,0.588311625201975,0.684058059788848,0.698918922073327,0.747039896580702,0.567932810007216,0.742195597509706,0.790776364898623,0.671505589631844,0.531269969661777,0.631396009190932,0.63453019096674,0.50658703633689,0.717717275406703,0.694934832422605,0.62691939145761,0.639968305877674,0.655384694237583,0.782108238024362,0.760741294302018,0.664542145568725,0.607259631195848,0.734589316325323,0.656045231146512,0.52633806940337,0.548078636654351,0.56206177017024,0.65700766401438,0.550504695182467,0.590134179414422,0.535628314532436,0.562541768798305,0.50444043782911,0.690209602709228,0.549215297781671,0.556429734794649,0.562018352041063,0.55913978676511,0.70821401755379,0.656840438262177,0.620864250628336,0.507091536753388,0.550232028228089,0.693472251952483,0.666892382595589,0.663697962176448,0.561024214388384,0.556925422261026
"GP20",0.508007641433356,0.562414690788064,0.542216915671185,0.534672628928388,0.598606165679037,0.621072179013422,0.631604084025524,0.51379194768128,0.529603031400503,0.498344232820795,0.915557282589714,0.532878724250044,0.567324888889094,0.554908236690402,0.569943242630556,0.516743121223915,0.519142463265537,0.519078815931322,0.6778415379043,0.671721996913833,0.540645149926915,0.551965292163302,0.519750581407355,0.559940303539129,0.527588409651432,0.580556511805635,0.564989140697866,0.522486186886333,0.52931868734322,0.542796577276131,0.531134407578562,0.563783052027497,0.509563427960565,0.515780135825595,0.580150985874213,0.561906378859511,0.664558343164961,0.561178679364891,0.518219317439887,0.696941056044901,0.531792378973391,0.542917557620942,0.539713476091152,0.51269314611845,0.544477832928457,0.576183640027476,0.504474834827233,0.740930962311443,0.528197142956411,0.534034736830597,0.546559399289919,0.530684376980099,0.535334969636558,0.547915730067792,0.542592164144552,0.566543940717964,0.511211412208857,0.552163111017217,0.528703341048009,0.506121650701276,0.601329964934684,0.549235200753288,0.610954585949381,0.634195399590879,0.63940028627233,0.621667253587693,0.747537515798468,0.563365697106067,0.60531737818201,0.537838678429112,0.569902711910061,0.534697365604819,0.546542155790232,0.538193758501882,0.524375919805385,0.550934040158069,0.566846358875889,0.534683038191852,0.499120596261013,0.51168303778276,0.523926818924324,0.65643337789717,0.521078325326374,0.488112982269055,0.557680556057901,0.618675707396389,0.546354077038413,0.521780827191135,0.555681778425838,0.510944835158313,0.528043877742368,0.566367381100678,0.628422705504478,0.78039737631407,0.590390642510506,0.514500885176862,0.516840272609144,0.507905653380414,0.505417404571076,0.517197099873844,0.643891451375813,0.633329108620672,0.519550266512658,0.502116773097467,0.545233645817738,0.795167044245953,0.531256093664581
"GP21",0.531059344726483,0.501559157318842,0.507233496934208,0.525818934887132,0.527759338832435,0.52884004505822,0.53059063521401,0.53244279430351,0.508564083041169,0.52033929424566,0.707639590259527,0.526776930432548,0.537374460587082,0.547084953241749,0.52612201154388,0.553254060342039,0.542747910168337,0.520498966461937,0.547363786349197,0.896542537569616,0.511725790462027,0.517042382907891,0.514600902545292,0.532975074873281,0.536558583300426,0.506206312046963,0.556776386830734,0.507647015087412,0.499022524076626,0.529025454473115,0.528210945919342,0.509240544346572,0.57258052223146,0.516188329899203,0.567655389661128,0.538562238571459,0.540159232419683,0.558887956510116,0.514482527782755,0.917590727340494,0.525387825229312,0.522186494498022,0.521056308616974,0.508798389104011,0.519431378957014,0.506971403951119,0.534782416857408,0.901931624296114,0.531939758207922,0.572404680262415,0.52184379233242,0.518753068572057,0.537995086909742,0.54570251047383,0.509033201779118,0.538330181955227,0.520990551724227,0.508248290176928,0.503580351314462,0.556596085776408,0.536897259039978,0.517132373968255,0.501960394956117,0.554667791596299,0.519428425356356,0.506682908579857,0.941966961175821,0.509917909069074,0.773661183078207,0.51063144723958,0.508909331991796,0.54768391262296,0.513678411189308,0.531323644635968,0.541815158906512,0.851653911483278,0.536685735982644,0.520693540410534,0.517084722621432,0.513600632012682,0.531487446402095,0.924223963698078,0.524439034882327,0.567796628047564,0.543786970580368,0.554777659447773,0.576327142416988,0.521164275486599,0.548886164515698,0.632828485796526,0.53668885170552,0.540941544707357,0.521182895498529,0.937870603061709,0.542664285460295,0.509156668905051,0.506934567655646,0.509980221033915,0.512305453339084,0.549960543512093,0.577333880552024,0.519842071187771,0.576215668612969,0.51027761251256,0.5458184750048,0.871746950766274,0.529610720424872
"GP22",0.537234346317751,0.613595512194634,0.611242588512367,0.572772361568071,0.694715284927837,0.637971489767668,0.599033019108029,0.531961062443913,0.559788907953735,0.586106705830902,0.514719363977915,0.531511838820227,0.516362255446,0.525486434167261,0.606405065854972,0.637796933457296,0.896775955309018,0.540636244053448,0.637135364877582,0.530893398646158,0.533559130200991,0.496392100132627,0.589188199420257,0.545392385995384,0.552278478952807,0.646565052736245,0.589351458878069,0.563801307399395,0.491422083373526,0.561227214973412,0.600055721770628,0.639110931752306,0.544992536722493,0.669004324288148,0.57240715798072,0.537813828482195,0.516322422658247,0.667834399855566,0.855325542623518,0.629835219731106,0.558926884846699,0.536914563941853,0.538946060028307,0.603539833557562,0.557574084313578,0.659395099001106,0.64715100238761,0.662663193810607,0.496482956801452,0.728089415549043,0.569018692157732,0.601724675948415,0.545165525404894,0.513172847209728,0.55447747895761,0.878292761701117,0.662785262727411,0.581052553041542,0.769505741499022,0.529008560657177,0.567893959825888,0.485631462101758,0.572448723019485,0.495201817594605,0.6572777707715,0.531047440441227,0.603029745622415,0.584842345423284,0.5861243490998,0.507645406354885,0.723957419468074,0.923432937542503,0.49491804433,0.53289098726083,0.947787321098444,0.61161077816831,0.642608614342891,0.782566065261323,0.888185422149163,0.532642240592019,0.660962197529215,0.559790712992223,0.641794272764795,0.513948997235684,0.890672769425929,0.936553409602148,0.97002643234824,0.959265457983063,0.981350590438778,0.533532025113081,0.795636341422555,0.939739644566366,0.729986303034414,0.658976871993229,0.900052645625581,0.51511285887621,0.544690279691112,0.561642285367273,0.880930140208361,0.889752438438565,0.84011186672585,0.837365098792083,0.610995030042282,0.777830051166111,0.681793269602342,0.547795900752445,0.508002214693906
"GP23",0.497368706469458,0.529335196713018,0.573911470383948,0.535737787372717,0.580246519610776,0.600728648703,0.522908462281415,0.584933660867906,0.758265261517335,0.649604438313736,0.559643190340565,0.602734736472007,0.548244592447576,0.582124136956892,0.525234225431065,0.560158399437207,0.59124698239438,0.536999871425887,0.663970392585464,0.58424783727394,0.509414634882935,0.528412969517294,0.627224782906367,0.568951123309441,0.587445828355014,0.636795238790092,0.525986727181044,0.590802064794577,0.530932653262118,0.536908455679782,0.515852742747438,0.734459248058598,0.655392415963891,0.63237388068134,0.709979332678092,0.677147782773613,0.504793618227429,0.700070760559648,0.572931521446341,0.605380405400306,0.587908557534549,0.524058215717984,0.517685238123876,0.59918690325925,0.591423844829213,0.706836510943182,0.72358134705469,0.754318257759539,0.507376730654624,0.528357766099299,0.501932438632035,0.615382510624621,0.691856487552201,0.59118508846354,0.52274088069396,0.508791978468598,0.546477380067776,0.516828354335106,0.532599029731173,0.567771098899205,0.884379739958932,0.938943269428765,0.673878195732378,0.887968110058841,0.579917965536639,0.799891870290595,0.81614885271971,0.672547731174828,0.540145574654208,0.598144761217696,0.525649326620226,0.503729630728873,0.521060114848665,0.713702946877651,0.583579676820323,0.528785711790814,0.566722309695726,0.523121977992202,0.644775006872874,0.5942302837823,0.824255352600685,0.523295555637503,0.621845330532561,0.541082988572075,0.545926093607152,0.557814863434685,0.517344119605621,0.543148190444753,0.77438625072938,0.49400448508434,0.513857631560926,0.541453944262149,0.519073003081962,0.599883747475797,0.574471793665908,0.608652594854234,0.527128475238824,0.510432664457736,0.603204284729954,0.597784239096895,0.890247351443121,0.740687647913615,0.505035531488762,0.530735374028241,0.54290598193652,0.658530574283078,0.565137479298301
